timestamp,open,high,low,close,volume,liquidity_usd
2024-09-13,19.377,20.107,18.45,19.814,177231.431,3511663.573834
2024-09-14,19.816,20.128,19.204,19.624,94909.5471,1862504.9522903997
2024-09-15,19.607,20.2,18.491,18.649,131839.3508,2458672.0530692
2024-09-16,18.651,18.938,17.75,18.003,154444.2417,2780459.6833251
2024-09-17,18.001,20.11,17.73,19.491,187114.5882,3647050.4386062
2024-09-18,19.509,19.842,18.178,19.814,180036.5025,3567243.260535
2024-09-19,19.82,21.036,19.76,20.445,173072.12,3538459.4934
2024-09-20,20.454,21.402,20.093,21.05,88736.6566,1867906.62143
2024-09-21,21.044,21.677,20.481,21.172,36150.083,765369.557276
2024-09-22,21.176,21.909,20.547,21.686,84226.2721,1826530.9367606
2024-09-23,21.69,22.552,21.086,22.44,156160.4865,3504241.3170600003
2024-09-24,22.472,22.891,21.446,21.837,203962.7516,4453934.6066892
2024-09-25,21.846,23.225,21.207,22.476,187537.8786,4215101.3594136
2024-09-26,22.477,23.8,22.063,23.041,294948.9829,6795919.5149989
2024-09-27,23.036,23.863,22.722,23.597,145483.3605,3432970.8577185003
2024-09-28,23.611,24.0,22.473,22.84,83341.8683,1903528.2719720001
2024-09-29,22.85,23.743,22.211,23.245,75287.7862,1750064.5902190001
2024-09-30,23.245,23.901,22.379,22.892,131510.1063,3010529.3534196
2024-10-01,22.881,24.921,20.117,20.682,320080.8463,6619912.063176599
2024-10-02,20.686,22.378,19.8,20.185,154276.4945,3114071.0414825
2024-10-03,20.188,20.547,18.515,19.03,134245.9647,2554700.7082410003
2024-10-04,19.038,20.59,18.879,20.394,108345.4246,2209596.5892923996
2024-10-05,20.371,20.535,19.56,19.879,56519.1907,1123544.9919253
2024-10-06,19.895,20.861,19.647,20.738,42219.4858,875547.6965204
2024-10-07,20.766,21.731,20.37,20.546,97315.0773,1999435.5782058
2024-10-08,20.568,20.867,19.217,19.482,95484.7827,1860234.5365614
2024-10-09,19.51,20.079,19.058,19.3,62143.0139,1199360.16827
2024-10-10,19.308,19.786,18.533,19.245,76888.2228,1479713.8477860002
2024-10-11,19.243,20.633,19.096,20.426,55694.4902,1137615.6568252
2024-10-12,20.448,21.057,20.35,20.395,35661.0881,727307.8917995
2024-10-13,20.42,20.677,19.65,20.319,45223.9008,918904.4403552
2024-10-14,20.327,22.004,20.04,21.727,117864.4709,2560841.3592443
2024-10-15,21.746,22.335,20.72,21.397,159621.5005,3415421.2461984996
2024-10-16,21.399,21.51,20.562,20.914,81428.7089,1703000.0179346001
2024-10-17,20.904,24.0,20.309,21.342,423041.6887,9028555.7202354
2024-10-18,21.336,22.333,20.951,22.07,63133.7492,1393361.844844
2024-10-19,22.072,22.325,21.661,22.238,107544.4445,2391573.356791
2024-10-20,22.241,22.524,21.65,22.164,117003.9758,2593276.1196312
2024-10-21,22.166,22.396,21.05,21.275,94999.3734,2021111.6690849997
2024-10-22,21.269,21.616,20.666,20.954,67879.2481,1422341.7646874
2024-10-23,20.953,21.009,19.539,20.168,76428.195,1541403.83676
2024-10-24,20.165,20.586,19.821,20.412,34628.2918,706832.6922216
2024-10-25,20.428,20.488,17.116,18.2,108748.6634,1979225.67388
2024-10-26,18.192,18.803,17.924,18.381,85723.6645,1575686.6771745
2024-10-27,18.389,19.128,18.261,18.99,28038.1107,532443.722193
2024-10-28,18.995,19.382,18.225,19.21,55165.1491,1059722.5142110002
2024-10-29,19.239,20.51,19.178,20.292,77604.1547,1574743.5071724001
2024-10-30,20.288,20.331,19.403,19.865,45027.574,894472.7575099999
2024-10-31,19.865,19.917,18.792,19.059,78771.3128,1501302.4506552
2024-11-01,19.047,19.81,18.39,18.736,92046.2621,1724578.7667056
2024-11-02,18.733,18.876,17.758,17.963,41181.7531,739747.8309353001
2024-11-03,17.97,18.031,16.111,16.86,100047.3958,1686799.093188
2024-11-04,16.886,17.199,16.0,16.34,55072.4476,899883.793784
2024-11-05,16.362,17.618,16.331,17.32,71177.5239,1232794.713948
2024-11-06,17.357,21.462,17.346,21.218,263844.252,5598247.338935999
2024-11-07,21.22,21.915,20.562,21.606,98021.25,2117847.1275
2024-11-08,21.617,22.988,21.598,22.423,138591.8621,3107645.3238683
2024-11-09,22.435,23.873,21.826,23.79,73982.7171,1760048.8398089998
2024-11-10,23.815,26.472,23.219,25.723,258467.6297,6648562.8387731
2024-11-11,25.738,27.067,24.841,26.879,238415.5676,6408372.041520401
2024-11-12,26.861,26.888,23.424,24.484,299598.8942,7335379.3255928
2024-11-13,24.505,27.059,22.314,24.131,288040.269,6950699.731238999
2024-11-14,24.121,25.862,22.884,23.295,267542.7117,6232407.4690515
2024-11-15,23.278,24.975,22.414,24.646,147296.5899,3630271.7546754
2024-11-16,24.647,26.001,24.258,25.866,113583.3132,2937945.9792312
2024-11-17,25.836,27.203,24.239,24.549,204795.5955,5027527.0739295
2024-11-18,24.544,25.977,24.167,25.68,165706.6595,4255347.01596
2024-11-19,25.677,26.21,24.0,24.399,159676.4376,3895945.4010024
2024-11-20,24.394,25.248,22.923,23.224,256118.4415,5948094.685396
2024-11-21,23.222,25.296,22.437,25.062,178026.6401,4461703.6541862
2024-11-22,25.062,26.677,23.949,26.55,155223.3299,4121179.4088450004
2024-11-23,26.592,29.37,26.226,27.826,358188.3733,9966949.675445799
2024-11-24,27.833,28.891,25.451,28.432,241888.1329,6877363.394612799
2024-11-25,28.458,29.707,26.137,26.918,192106.8034,5171130.9339212
2024-11-26,26.9,31.072,26.416,30.802,305197.9384,9400706.898596799
2024-11-27,30.807,31.497,28.654,29.772,201426.9454,5996883.0184488
2024-11-28,29.773,30.132,28.093,29.361,137273.5175,4030487.7473174995
2024-11-29,29.397,30.52,29.146,30.307,108528.2604,3289165.9879428
2024-11-30,30.319,31.44,29.445,31.15,102353.0633,3188297.921795
2024-12-01,31.156,31.839,29.383,29.967,91946.6723,2755365.9288141
2024-12-02,29.973,31.86,28.09,31.8,205563.3967,6536916.01506
2024-12-03,31.822,33.901,29.797,33.326,235434.8674,7846102.3909724
2024-12-04,33.364,33.855,31.338,31.832,176260.2423,5610716.032893601
2024-12-05,31.84,35.0,30.231,32.249,305565.1747,9854171.3189003
2024-12-06,32.256,35.25,31.901,34.014,240880.5137,8193309.792991801
2024-12-07,34.028,34.398,32.773,32.962,120788.5978,3981433.7606836003
2024-12-08,32.982,33.399,32.144,33.273,66550.3106,2214328.4845938003
2024-12-09,33.291,33.305,24.142,28.0,285489.7187,7993712.1236000005
2024-12-10,28.004,28.581,25.003,27.061,269065.2731,7281175.3553591
2024-12-11,27.05,29.022,26.086,28.799,139256.8647,4010458.4464953
2024-12-12,28.812,30.792,28.536,29.08,142181.3861,4134634.707788
2024-12-13,29.107,29.43,28.246,29.242,84625.8472,2474629.0238224003
2024-12-14,29.205,29.624,26.837,27.441,88592.6764,2431071.6330923997
2024-12-15,27.45,28.723,26.575,28.578,57419.3923,1640931.3931494
2024-12-16,28.594,29.46,27.485,28.486,100580.4038,2865133.3826468
2024-12-17,28.481,29.345,26.598,26.861,124253.1214,3337563.0939254
2024-12-18,26.903,27.692,24.091,24.478,203780.9928,4988151.141758401
2024-12-19,24.464,24.795,20.972,21.839,322005.0285,7032267.8174115
2024-12-20,21.847,22.772,18.484,22.134,351181.8978,7773060.1259052
2024-12-21,22.12,23.542,20.083,20.482,146924.6164,3009309.9931047997
2024-12-22,20.505,21.165,19.77,20.415,93971.7713,1918433.7110894998
2024-12-23,20.419,23.775,19.974,23.1,134943.019,3117183.7389
2024-12-24,23.1,23.804,22.246,23.302,69972.6489,1630502.6646678
2024-12-25,23.298,23.731,22.259,22.574,54767.4334,1236320.0415716001
2024-12-26,22.569,22.936,20.927,21.199,73953.57,1567741.7304300002
2024-12-27,21.206,22.106,20.617,20.771,67209.6704,1396012.0638784
2024-12-28,20.782,21.509,20.354,21.316,100300.3234,2138001.6935944
2024-12-29,21.346,21.346,20.056,20.315,55695.0976,1131445.9077440002
2024-12-30,20.319,21.0,19.548,20.068,109906.7383,2205608.4242044003
2024-12-31,20.07,20.524,19.502,19.626,53408.6321,1048197.8135946001
2025-01-01,19.59,20.868,19.046,20.543,89045.1879,1829255.2950297
2025-01-02,20.552,22.223,20.519,21.71,113499.9448,2464083.801608
2025-01-03,21.735,23.27,21.457,23.051,127681.6352,2943189.3729952
2025-01-04,23.06,23.886,22.66,23.597,72610.1512,1713381.7378664
2025-01-05,23.598,25.793,22.672,25.426,159726.6058,4061208.6790707996
2025-01-06,25.429,26.708,24.852,25.953,225798.7996,5860156.2460188
2025-01-07,25.949,26.497,23.66,23.788,170488.728,4055585.861664
2025-01-08,23.788,24.547,20.466,21.851,149319.7892,3262786.7138091996
2025-01-09,21.842,22.196,20.784,21.054,114550.4361,2411744.8816494
2025-01-10,21.076,21.834,20.675,21.571,119451.7549,2576693.8049479
2025-01-11,21.616,21.934,20.859,21.34,46063.0562,982985.619308
2025-01-12,21.344,21.604,20.457,20.864,54993.0527,1147375.0515328
2025-01-13,20.859,21.444,18.486,20.102,147236.6166,2959750.4668932003
2025-01-14,20.103,21.232,20.006,21.16,73978.4434,1565383.862344
2025-01-15,21.19,23.442,20.849,23.095,113284.0245,2616294.5458275
2025-01-16,23.107,23.312,22.216,22.706,64761.0025,1470463.322765
2025-01-17,22.724,26.045,22.723,24.737,166767.0295,4125316.0087415
2025-01-18,24.738,25.097,23.251,23.899,108091.8233,2583286.4850467
2025-01-19,23.913,24.278,20.236,20.691,219641.1086,4544594.1780426
2025-01-20,20.679,23.783,19.8,21.594,345379.4949,7458124.8128706
2025-01-21,21.577,23.19,20.124,22.798,159211.8571,3629711.9181657997
2025-01-22,22.793,23.088,21.258,21.46,95871.0527,2057392.790942
2025-01-23,21.455,21.864,20.337,20.832,141313.7087,2943847.1796383997
2025-01-24,20.838,21.879,20.191,20.782,104783.2026,2177604.5164332
2025-01-25,20.759,21.165,20.322,20.646,65190.6979,1345927.1488434
2025-01-26,20.653,21.426,20.099,20.099,78781.5964,1583431.3060436
2025-01-27,20.132,20.29,18.065,19.167,220980.4449,4235532.1873983005
2025-01-28,19.161,19.426,17.311,17.597,122266.6833,2151526.8260301
2025-01-29,17.586,19.073,17.55,18.377,111002.9827,2039901.8130778999
2025-01-30,18.392,20.335,18.168,19.921,135526.9813,2699832.9944773
2025-01-31,19.923,21.183,19.665,20.269,122174.4646,2476354.2229774
2025-02-01,20.269,20.575,18.114,18.288,95495.4699,1746421.1535312
2025-02-02,18.28,18.846,14.706,15.514,297952.4982,4622435.057074799
2025-02-03,15.514,16.279,11.262,16.05,761348.8337,12219648.780885
2025-02-04,16.044,16.149,13.755,14.357,249801.3398,3586397.8355085994
2025-02-05,14.355,14.957,13.785,13.997,127146.3775,1779667.8458675
2025-02-06,13.991,14.384,12.946,13.132,191711.2313,2517551.8894316
2025-02-07,13.123,14.769,12.904,13.477,210029.1751,2830563.1928227
2025-02-08,13.483,13.969,12.824,13.804,121741.588,1680520.880752
2025-02-09,13.808,14.364,13.026,13.742,128370.7794,1764071.2505148002
2025-02-10,13.719,15.147,13.387,14.557,283462.3396,4126361.2775572003
2025-02-11,14.562,15.61,14.035,14.243,179296.2735,2553716.8234605
2025-02-12,14.245,15.049,13.461,14.939,257731.0644,3850244.3710716
2025-02-13,14.917,15.377,14.605,15.115,131340.8491,1985216.9341465
2025-02-14,15.12,15.85,14.922,15.374,137367.8818,2111893.8147932
2025-02-15,15.373,15.873,14.806,15.288,110131.001,1683682.743288
2025-02-16,15.29,15.364,14.557,14.9,72014.004,1073008.6596000001
2025-02-17,14.889,16.244,14.702,14.96,207772.093,3108270.51128
2025-02-18,14.965,14.974,13.254,13.898,142314.371,1977885.128158
2025-02-19,13.89,15.252,13.594,14.908,139792.5263,2084026.9820804
2025-02-20,14.941,15.876,14.769,15.706,140747.5633,2210581.2291898
2025-02-21,15.695,16.85,15.018,15.253,206259.114,3146070.265842
2025-02-22,15.265,15.691,15.048,15.287,80904.6209,1236788.9396983
2025-02-23,15.287,16.155,15.207,16.131,130051.5512,2097861.5724072
2025-02-24,16.134,16.297,13.625,13.831,214568.1163,2967691.6165453
2025-02-25,13.829,14.208,12.672,13.543,235526.2026,3189731.3618117995
2025-02-26,13.541,13.841,12.404,12.988,178342.5129,2316312.5575452
2025-02-27,12.991,13.82,12.862,13.584,117015.523,1589538.8644319999
2025-02-28,13.584,13.628,12.104,13.325,259087.1761,3452336.6215325
2025-03-01,13.328,13.517,12.564,13.024,115053.5479,1498457.4078496
2025-03-02,13.011,14.416,12.559,14.352,186349.969,2674494.755088
2025-03-03,14.354,14.378,11.788,11.977,218175.193,2613084.286561
2025-03-04,11.976,12.038,10.079,11.092,402293.3207,4462237.5132044
2025-03-05,11.086,12.149,10.873,12.08,195850.2612,2365871.155296
2025-03-06,12.072,12.753,11.548,11.878,241466.1853,2868135.3489934
2025-03-07,11.879,12.153,11.247,11.49,209514.8301,2407325.397849
2025-03-08,11.486,11.486,10.923,11.287,109536.7512,1236341.3107944
2025-03-09,11.292,11.372,9.317,9.474,320053.9858,3032191.4614692004
2025-03-10,9.477,10.34,8.742,8.785,454136.0781,3989585.4461085
2025-03-11,8.788,9.562,8.135,9.103,562960.2233,5124626.9126999
2025-03-12,9.109,10.037,8.829,9.668,367473.554,3552734.320072
2025-03-13,9.666,9.719,8.934,9.272,353106.0472,3273999.2696383996
2025-03-14,9.274,10.318,9.234,9.961,347279.8493,3459254.5788773
2025-03-15,9.97,10.41,9.88,10.172,172221.7832,1751839.9787104002
2025-03-16,10.175,10.267,9.477,9.586,229817.4529,2203030.1034994
2025-03-17,9.581,10.32,9.572,9.961,239342.3241,2384088.8903601
2025-03-18,9.964,9.98,9.28,9.672,266643.1323,2578972.3756056
2025-03-19,9.658,10.286,9.557,10.229,295723.9271,3024960.0503058997
2025-03-20,10.26,10.342,9.679,9.906,161182.6428,1596675.2595768
2025-03-21,9.894,10.124,9.423,9.691,148492.7816,1439043.5464856
2025-03-22,9.697,10.057,9.609,9.91,167928.1971,1664168.4332609999
2025-03-23,9.909,10.106,9.609,9.959,145746.9615,1451493.9895785
2025-03-24,9.956,10.679,9.789,10.497,203314.4932,2134192.2351204
2025-03-25,10.498,10.805,10.231,10.654,176110.0045,1876275.9879430002
2025-03-26,10.655,11.122,10.45,10.52,322411.7743,3391771.865636
2025-03-27,10.529,10.717,10.238,10.329,169418.384,1749922.4883360001
2025-03-28,10.337,10.337,9.131,9.224,262278.975,2419261.2654
2025-03-29,9.226,9.295,8.538,8.66,191736.1797,1660435.316202
2025-03-30,8.657,9.045,8.516,8.696,221865.9069,1929345.9264024
2025-03-31,8.7,8.878,8.37,8.719,196137.4597,1710122.5111242998
2025-04-01,8.71,9.172,8.658,8.955,160441.2122,1436751.055251
2025-04-02,8.953,9.149,8.183,8.347,247224.5523,2063583.3380481
2025-04-03,8.348,8.703,7.958,8.394,165287.048,1387419.4809120002
2025-04-04,8.409,8.617,8.012,8.316,243666.4718,2026330.3794888002
2025-04-05,8.303,8.395,8.074,8.279,67710.8059,560577.7620461001
2025-04-06,8.268,8.28,6.931,7.066,307650.9018,2173861.2721188
2025-04-07,7.066,7.631,6.342,7.249,589959.0614,4276613.2360886
2025-04-08,7.246,7.518,6.919,6.959,246914.713,1718279.4877669998
2025-04-09,6.962,8.155,6.766,7.992,374149.6483,2990203.9892136
2025-04-10,7.991,8.078,7.568,7.827,223708.6839,1750967.8688853001
2025-04-11,7.83,8.425,7.81,8.251,196044.4573,1617562.8171823
2025-04-12,8.251,8.57,8.116,8.389,117449.6837,985285.3965592999
2025-04-13,8.387,8.522,7.893,8.001,148559.8549,1188627.3990549
2025-04-14,7.999,8.395,7.965,8.0,278243.8688,2225950.9504
2025-04-15,7.995,8.14,7.671,7.718,140461.8185,1084084.315183
2025-04-16,7.709,7.879,7.469,7.665,157120.8937,1204331.6502105
2025-04-17,7.667,7.884,7.484,7.73,125610.7368,970970.995464
2025-04-18,7.73,8.077,7.657,7.892,175794.6899,1387371.6926908
2025-04-19,7.893,8.405,7.857,8.367,161557.6761,1351753.0759287002
2025-04-20,8.366,8.61,8.218,8.532,143939.7491,1228093.9393212
2025-04-21,8.533,9.086,8.503,8.603,206193.8659,1773885.8283376999
2025-04-22,8.593,9.452,8.355,9.392,280920.6539,2638406.7814287995
2025-04-23,9.395,9.688,9.267,9.527,309182.9652,2945586.1094603995
2025-04-24,9.521,10.251,9.087,10.093,338077.9907,3412221.1601351
2025-04-25,10.093,10.397,9.917,10.012,247206.5718,2475032.1968616
2025-04-26,10.012,10.539,10.012,10.293,201912.0235,2078280.4578855
2025-04-27,10.313,10.401,9.672,9.675,207137.7743,2004057.9663525
2025-04-28,9.68,10.225,9.463,9.983,190290.2224,1899667.2902192
2025-04-29,9.993,10.115,9.442,9.57,164136.4535,1570785.859995
2025-04-30,9.564,9.763,9.163,9.646,164228.0079,1584143.3642034002
2025-05-01,9.644,10.619,9.644,10.162,213406.1023,2168632.8115726
2025-05-02,10.158,10.599,10.086,10.261,163525.8925,1677939.1829424996
2025-05-03,10.267,10.271,9.609,9.637,103318.9502,995684.7230774001
2025-05-04,9.64,9.712,9.23,9.288,100535.608,933774.7271039999
2025-05-05,9.283,9.735,9.179,9.336,123005.6717,1148380.9509912
2025-05-06,9.34,9.382,8.842,9.243,152203.754,1406819.298222
2025-05-07,9.239,9.679,9.19,9.562,167125.8011,1598056.9101182001
2025-05-08,9.558,11.284,9.509,11.186,233165.8232,2608192.8983152
2025-05-09,11.189,12.156,11.089,11.806,196918.0487,2324814.4829522
2025-05-10,11.803,13.565,11.691,13.438,303598.8413,4079761.2293893998
2025-05-11,13.444,13.52,12.651,13.152,229153.023,3013820.558496
2025-05-12,13.169,14.339,12.882,13.756,314481.3914,4326006.0200984
2025-05-13,13.753,14.054,12.833,13.684,213530.3759,2921949.6638156
2025-05-14,13.674,14.002,13.092,13.219,174929.4389,2312392.2528191
2025-05-15,13.23,13.371,11.961,12.248,206545.2204,2529765.8594592
2025-05-16,12.263,12.645,11.872,11.954,120237.3456,1437317.2293024
2025-05-17,11.954,11.997,11.358,11.601,192822.1913,2236930.2412713002
2025-05-18,11.598,12.689,11.373,12.344,175796.4803,2170031.7528231996
2025-05-19,12.35,12.493,11.184,11.8,161663.2745,1907626.6391
2025-05-20,11.797,12.314,11.585,12.104,132002.7169,1597760.8853576
2025-05-21,12.117,12.839,11.85,12.39,260305.3214,3225182.9321459997
2025-05-22,12.391,14.37,12.382,14.032,242193.2833,3398456.1512656
2025-05-23,14.058,14.944,12.799,12.915,335381.8137,4331456.1239355
2025-05-24,12.911,13.869,12.855,13.329,145220.5458,1935644.6549682
2025-05-25,13.312,13.386,12.361,13.106,147365.5643,1931373.0857158
2025-05-26,13.108,14.268,13.086,13.745,209654.8126,2881705.399187
2025-05-27,13.747,15.085,13.379,14.662,261953.91,3840768.22842
2025-05-28,14.656,15.478,14.412,15.021,250381.8417,3760985.6441757
2025-05-29,15.021,15.304,13.791,13.914,179496.6686,2497516.6469004
2025-05-30,13.904,14.437,12.148,12.197,373551.7165,4556210.286150499
