timestamp,open,high,low,close,volume,liquidity_usd
2024-09-13,24.022,25.096,23.667,24.914,286402.659733,7135435.864587962
2024-09-14,24.913,25.661,24.619,25.322,172096.254581,4357821.358500081
2024-09-15,25.33,25.374,23.637,23.806,213909.821612,5092337.213295273
2024-09-16,23.792,24.24,23.217,23.519,207732.680304,4885664.908069775
2024-09-17,23.514,24.488,23.166,23.779,207554.923167,4935448.517988093
2024-09-18,23.781,24.743,22.792,24.708,328042.16115,8105265.7176942
2024-09-19,24.714,26.79,24.714,26.664,477288.967858,12726433.038965713
2024-09-20,26.667,28.837,26.474,27.667,506629.372026,14016914.835843343
2024-09-21,27.669,28.129,26.996,27.787,211314.874752,5871806.424733824
2024-09-22,27.793,27.805,26.449,27.306,177196.401642,4838524.9432364525
2024-09-23,27.302,28.167,26.563,27.385,293859.479484,8047341.84566934
2024-09-24,27.391,28.55,26.841,28.46,289940.852018,8251716.64843228
2024-09-25,28.478,28.493,27.159,27.293,288409.121805,7871550.161423865
2024-09-26,27.294,29.425,26.977,29.156,340669.437472,9932558.118933633
2024-09-27,29.151,30.849,28.926,30.431,331748.321322,10095433.166149782
2024-09-28,30.44,30.754,29.025,29.29,199577.311156,5845619.44375924
2024-09-29,29.296,29.462,28.25,29.038,208285.277332,6048187.883166616
2024-09-30,29.04,29.125,27.553,27.725,265647.210929,7365068.923006525
2024-10-01,27.708,28.885,25.01,25.823,547920.544876,14148952.230332948
2024-10-02,25.821,26.774,25.033,25.336,335846.880817,8509016.57237951
2024-10-03,25.334,25.67,23.897,24.657,405628.991485,10001594.043045646
2024-10-04,24.655,26.507,24.44,26.275,299883.257435,7879432.5891046235
2024-10-05,26.269,26.461,25.109,25.671,170913.779101,4387527.623301771
2024-10-06,25.674,27.082,25.497,26.932,190988.316388,5143697.336961616
2024-10-07,26.946,27.737,26.521,26.575,230827.95464,6134252.894558
2024-10-08,26.568,27.189,26.03,26.343,157896.128684,4159457.717922612
2024-10-09,26.346,26.694,25.673,25.784,238656.167022,6153510.610495248
2024-10-10,25.766,26.367,25.063,25.86,205275.161332,5308415.67204552
2024-10-11,25.852,27.598,25.746,27.464,198118.757314,5441133.550871695
2024-10-12,27.46,29.372,27.381,28.631,301784.191267,8640383.180165477
2024-10-13,28.633,29.36,28.295,29.046,246438.745969,7158059.815415574
2024-10-14,29.06,29.866,28.65,29.07,361746.694019,10515976.39513233
2024-10-15,29.07,29.617,27.537,28.236,538985.187551,15218785.755690038
2024-10-16,28.212,28.222,27.25,28.033,402666.459092,11287948.847726036
2024-10-17,28.023,28.264,26.816,27.305,176663.759104,4823803.94233472
2024-10-18,27.298,28.169,27.105,28.094,102900.68249,2890891.7738740603
2024-10-19,28.092,28.455,27.721,28.101,90348.174668,2538874.056345468
2024-10-20,28.108,28.994,27.763,28.973,86873.856527,2516996.2451567706
2024-10-21,28.971,29.334,27.38,27.757,186073.411195,5164839.674539615
2024-10-22,27.758,28.224,27.223,27.63,180912.482725,4998611.89769175
2024-10-23,27.65,27.73,25.879,26.769,208277.020234,5575367.554643946
2024-10-24,26.756,27.232,26.385,26.843,139002.720341,3731250.0221134634
2024-10-25,26.834,26.883,23.916,24.932,340644.945234,8492959.774574088
2024-10-26,24.933,25.678,24.556,25.408,136782.708562,3475375.0591432964
2024-10-27,25.406,25.947,25.25,25.763,72284.527024,1862266.269719312
2024-10-28,25.764,26.54,25.058,26.266,180329.138585,4736525.15407361
2024-10-29,26.262,27.156,26.183,26.872,177906.210338,4780695.684202736
2024-10-30,26.875,26.894,26.002,26.18,178649.289333,4677038.394737939
2024-10-31,26.173,26.223,24.679,25.023,187376.653931,4688726.011315413
2024-11-01,25.014,25.712,24.398,24.795,185335.136569,4595384.711228355
2024-11-02,24.788,25.017,23.953,24.124,76981.026461,1857090.2823451639
2024-11-03,24.119,24.209,22.608,23.534,262494.402373,6177543.265446181
2024-11-04,23.533,23.934,22.35,22.731,214391.383385,4873330.535724435
2024-11-05,22.727,24.485,22.597,23.996,174458.334532,4186302.195429872
2024-11-06,23.993,27.303,23.993,27.009,439106.152628,11859818.076329652
2024-11-07,27.014,28.017,26.521,27.37,275950.19146,7552756.740260201
2024-11-08,27.394,28.794,27.104,28.778,326732.121787,9402697.000786286
2024-11-09,28.785,30.482,28.49,30.368,348153.71167,10572731.915994558
2024-11-10,30.374,33.29,29.689,31.879,537738.96903,17142580.59370737
2024-11-11,31.884,35.793,30.7,35.708,514726.245847,18379844.786704674
2024-11-12,35.711,37.688,32.656,33.947,1161857.042837,39441561.03318764
2024-11-13,33.957,35.033,31.201,33.12,716980.123995,23746381.7067144
2024-11-14,33.124,34.75,30.681,31.19,385482.702516,12023205.491474042
2024-11-15,31.199,33.308,30.583,33.116,465770.89496,15424468.95749536
2024-11-16,33.119,35.743,32.778,35.142,562554.849885,19769302.534658674
2024-11-17,35.152,37.269,33.012,34.721,948322.64352,32926710.50565792
2024-11-18,34.727,36.158,34.03,35.489,536644.242199,19044967.51140031
2024-11-19,35.486,35.63,33.5,34.204,428933.394971,14671237.841588084
2024-11-20,34.201,35.752,32.774,33.586,606830.71199,20381016.292896137
2024-11-21,33.606,36.197,32.32,35.828,597716.004527,21414969.01019336
2024-11-22,35.837,43.583,35.18,43.2,965730.47969,41719556.722608
2024-11-23,43.189,45.283,40.694,41.439,978999.418249,40568756.89282031
2024-11-24,41.433,43.244,38.261,42.076,608190.426073,25590220.367447548
2024-11-25,42.074,47.924,40.023,41.32,1221807.514416,50485086.49566913
2024-11-26,41.303,43.364,38.5,42.726,1004985.450734,42939008.36806088
2024-11-27,42.721,44.471,41.946,43.77,641306.133314,28069969.455153782
2024-11-28,43.784,44.241,41.507,42.771,333245.477169,14253242.3039953
2024-11-29,42.789,45.067,42.539,44.859,359645.683435,16133345.713210667
2024-11-30,44.868,46.254,43.653,44.799,356889.151121,15988277.081069678
2024-12-01,44.816,45.779,43.625,45.093,374816.611298,16901605.453260712
2024-12-02,45.084,52.49,44.974,52.279,1540694.959088,80545991.76616156
2024-12-03,52.283,53.949,47.591,50.868,1022026.99893,51988469.38157124
2024-12-04,50.901,55.8,50.828,52.764,978554.932752,51632472.47172654
2024-12-05,52.762,53.633,48.533,50.282,894949.543508,44999852.94666925
2024-12-06,50.295,53.574,49.619,52.469,457995.137234,24030546.855530746
2024-12-07,52.48,53.077,51.193,51.581,219932.760964,11344351.743284084
2024-12-08,51.588,54.388,50.349,53.979,347485.109278,18756898.713717163
2024-12-09,53.984,54.219,39.394,45.004,1119083.643769,50363240.30418007
2024-12-10,45.004,46.484,41.327,44.614,727496.264704,32456518.35350425
2024-12-11,44.594,48.472,42.816,48.463,462708.495745,22424241.829289936
2024-12-12,48.471,55.387,48.211,53.134,1029565.326179,54704924.04119498
2024-12-13,53.139,54.02,50.743,52.796,438828.596286,23168394.569515657
2024-12-14,52.793,53.844,49.381,49.855,320630.235899,15985020.410744645
2024-12-15,49.856,51.398,48.099,50.794,331679.169243,16847311.722528942
2024-12-16,50.776,52.045,48.35,48.993,419322.907193,20543887.19210665
2024-12-17,48.98,50.86,47.524,47.904,332123.107528,15910025.343021315
2024-12-18,47.927,48.19,42.213,42.766,604420.594833,25848651.158628076
2024-12-19,42.776,43.623,37.454,38.822,819270.625926,31805724.239699174
2024-12-20,38.833,40.385,33.601,39.852,930531.026496,37083522.46791859
2024-12-21,39.832,42.349,36.936,37.416,366973.675744,13730687.051637502
2024-12-22,37.428,38.551,35.527,36.574,274716.550762,10047483.127569389
2024-12-23,36.574,39.743,35.616,39.105,444179.047193,17369621.64048226
2024-12-24,39.104,42.075,37.716,41.237,365217.762875,15060484.887676377
2024-12-25,41.238,41.888,39.825,40.257,193218.287465,7778388.598478504
2024-12-26,40.264,40.729,36.961,37.323,292187.103296,10905299.256316608
2024-12-27,37.316,39.04,36.307,36.561,233686.43195,8543809.63852395
2024-12-28,36.568,38.139,36.285,37.735,156399.390415,5901730.997310025
2024-12-29,37.752,37.805,35.526,35.831,122756.584695,4398491.186206546
2024-12-30,35.81,37.18,34.871,35.984,251582.011406,9052927.098433504
2024-12-31,35.978,37.298,34.951,35.707,128419.086768,4585460.331224976
2025-01-01,35.705,37.983,34.954,37.761,116146.542538,4385809.592777418
2025-01-02,37.85,40.617,37.819,39.286,219947.156765,8640844.00066979
2025-01-03,39.286,42.181,38.9,41.946,246472.138589,10338520.325254194
2025-01-04,41.946,42.841,40.897,42.624,130918.001769,5580248.907401856
2025-01-05,42.643,43.196,41.24,43.104,109738.957147,4730188.008864287
2025-01-06,43.107,45.049,42.032,44.073,257562.30247,11351543.35676031
2025-01-07,44.058,44.591,39.103,39.202,276833.623846,10852431.722010892
2025-01-08,39.194,39.922,36.191,37.427,352759.631804,13202734.739528308
2025-01-09,37.423,37.93,35.5,36.191,256399.079087,9279339.071237618
2025-01-10,36.199,37.922,35.942,36.691,179774.042901,6596089.408080592
2025-01-11,36.671,37.786,36.018,37.126,70585.621628,2620561.7885611276
2025-01-12,37.147,37.649,36.112,36.525,66354.376984,2423593.6193406
2025-01-13,36.567,37.362,32.728,35.292,348364.796819,12294490.409336148
2025-01-14,35.3,36.723,35.014,36.565,156037.250824,5705502.076379559
2025-01-15,36.574,40.032,36.204,39.825,331668.840233,13208711.562279226
2025-01-16,39.831,40.53,38.344,40.037,214169.062475,8574686.754311575
2025-01-17,40.071,41.818,40.071,41.377,185855.513927,7690143.5997574795
2025-01-18,41.382,41.679,38.29,39.26,233605.444885,9171349.7661851
2025-01-19,39.243,40.577,34.964,35.688,421712.088353,15050061.009141864
2025-01-20,35.689,40.277,34.496,36.021,813289.851213,29295513.730543476
2025-01-21,36.033,37.582,34.512,36.944,421674.982852,15578360.56648429
2025-01-22,36.954,37.78,36.499,36.784,118980.217951,4376568.337109583
2025-01-23,36.8,36.95,34.627,35.588,286817.697613,10207268.222651444
2025-01-24,35.557,36.814,34.566,35.35,230149.364485,8135780.03454475
2025-01-25,35.336,37.273,34.903,36.61,240649.339397,8810172.31532417
2025-01-26,36.631,38.167,35.717,35.745,320147.826649,11443684.063568505
2025-01-27,35.725,36.05,32.867,34.195,394510.650071,13490291.679177845
2025-01-28,34.191,34.525,31.84,32.075,194703.20205,6245105.20575375
2025-01-29,32.079,33.845,31.895,32.782,245369.756749,8043711.365745717
2025-01-30,32.789,34.689,32.435,34.289,112040.468457,3841755.622922073
2025-01-31,34.293,36.171,33.809,34.404,254551.755506,8757598.596428424
2025-02-01,34.413,35.09,31.864,32.099,153787.161865,4936414.108704635
2025-02-02,32.095,32.583,25.888,27.633,520675.066289,14387814.106763937
2025-02-03,27.629,28.78,21.067,28.411,987334.391355,28051157.392786905
2025-02-04,28.394,28.639,25.524,26.469,315587.725692,8353291.5113415485
2025-02-05,26.47,27.429,25.615,25.852,261232.285073,6753377.033707196
2025-02-06,25.845,26.824,24.269,24.513,319586.62309,7834026.891805171
2025-02-07,24.507,26.22,23.709,24.465,246297.586166,6025670.44555119
2025-02-08,24.465,24.822,23.914,24.585,133883.532594,3291526.64882349
2025-02-09,24.591,25.523,23.651,24.88,221300.032175,5505944.800514
2025-02-10,24.884,25.992,23.861,25.669,272589.012522,6997087.362427218
2025-02-11,25.653,27.019,24.89,25.395,273634.057417,6948936.888104715
2025-02-12,25.403,27.095,24.29,26.497,260325.174591,6897836.151137726
2025-02-13,26.497,26.624,25.089,25.395,169734.780842,4310414.7594825905
2025-02-14,25.428,27.227,25.294,26.386,253104.991827,6678428.3143472215
2025-02-15,26.389,26.963,25.385,25.493,92432.140792,2356372.565210456
2025-02-16,25.487,25.58,24.741,24.866,111236.540069,2766007.8053557537
2025-02-17,24.858,25.953,24.425,25.041,289651.672637,7253167.534503116
2025-02-18,25.033,25.122,22.931,23.522,283860.085901,6676956.940563322
2025-02-19,23.527,24.016,22.984,23.748,150284.309806,3568951.789272888
2025-02-20,23.746,25.352,23.72,25.148,163253.172806,4105490.789725288
2025-02-21,25.159,26.541,23.768,24.548,325279.56605,7984962.7873954
2025-02-22,24.546,26.385,24.44,25.837,304098.448698,7856991.619010226
2025-02-23,25.848,25.99,24.406,24.85,143047.392469,3554727.7028546506
2025-02-24,24.862,25.181,21.469,21.882,276439.000886,6049038.217387453
2025-02-25,21.881,22.336,20.31,21.952,344647.543113,7565702.866416576
2025-02-26,21.946,22.623,20.997,21.89,261509.489025,5724442.71475725
2025-02-27,21.88,23.397,21.65,22.534,251531.194232,5668003.930823888
2025-02-28,22.539,22.613,20.232,22.368,317509.210611,7102046.022946848
2025-03-01,22.385,22.515,21.053,21.857,149067.950102,3258178.185379414
2025-03-02,21.864,24.994,21.559,24.948,426831.797758,10648599.690466583
2025-03-03,24.957,25.115,20.568,20.95,399678.586557,8373266.3883691495
2025-03-04,20.951,21.106,18.849,20.001,504243.464821,10085373.539884822
2025-03-05,20.0,22.471,19.693,21.726,386966.468685,8407233.49865031
2025-03-06,21.727,22.576,20.889,20.998,317762.266878,6672372.079904244
2025-03-07,20.998,21.315,19.677,20.145,327375.557312,6594980.60205024
2025-03-08,20.141,21.1,19.411,20.491,251059.787316,5144466.101892156
2025-03-09,20.499,20.688,17.746,17.972,276879.479653,4976078.008323717
2025-03-10,17.975,19.073,16.154,16.261,378892.275843,6161167.297483022
2025-03-11,16.264,17.909,15.272,17.514,528863.170436,9262509.567016104
2025-03-12,17.514,18.98,16.947,18.918,343546.399965,6499210.794537869
2025-03-13,18.918,19.328,17.735,18.509,337872.634956,6253684.600400604
2025-03-14,18.509,19.31,18.47,18.569,312495.602496,5802730.842748224
2025-03-15,18.568,19.477,18.372,19.393,256142.731688,4967375.995625384
2025-03-16,19.4,19.849,18.112,18.265,278013.805993,5077922.166462145
2025-03-17,18.256,19.085,18.196,18.816,235139.093683,4424377.186739328
2025-03-18,18.824,19.276,18.323,18.986,256906.667359,4877629.986477975
2025-03-19,18.981,20.105,18.843,19.73,346454.185118,6835541.072378141
2025-03-20,19.74,19.861,18.411,18.746,242744.316341,4550484.9541283855
2025-03-21,18.748,19.489,18.353,19.187,236313.890031,4534154.608024797
2025-03-22,19.185,19.744,19.08,19.429,165734.340381,3220052.4992624484
2025-03-23,19.428,19.846,19.312,19.81,149860.451005,2968735.53440905
2025-03-24,19.823,22.136,19.78,21.485,474782.014416,10200691.57972776
2025-03-25,21.484,23.451,21.283,22.904,447389.038699,10246998.542361896
2025-03-26,22.902,23.244,21.825,22.047,342108.395523,7542463.796095581
2025-03-27,22.052,22.376,21.63,22.015,258354.889065,5687682.882765975
2025-03-28,22.023,22.192,19.768,20.365,439483.76644,8950086.903550599
2025-03-29,20.369,20.537,19.456,19.601,360098.941257,7058299.347578458
2025-03-30,19.602,19.91,18.691,18.859,382282.842551,7209472.12766931
2025-03-31,18.87,19.122,18.183,18.773,331682.825385,6226681.680952605
2025-04-01,18.77,19.945,18.719,19.82,348208.63653,6901495.176024601
2025-04-02,19.823,19.921,17.761,17.989,539924.894558,9712708.928203862
2025-04-03,17.985,18.985,17.578,18.155,407708.468327,7401947.242476685
2025-04-04,18.16,18.773,17.614,18.19,380577.189277,6922699.072948631
2025-04-05,18.192,18.376,17.704,17.881,124744.921703,2230563.944971343
2025-04-06,17.884,17.94,15.619,16.05,478925.522797,7686754.640891851
2025-04-07,16.05,17.194,14.665,16.68,674427.712638,11249454.24680184
2025-04-08,16.688,17.733,15.933,16.15,361687.278089,5841249.54113735
2025-04-09,16.152,18.91,15.591,18.44,563899.6391,10398309.345004002
2025-04-10,18.442,18.445,17.561,18.323,244853.98352,4486459.5400369605
2025-04-11,18.32,19.571,18.317,19.126,267117.178911,5108883.163851786
2025-04-12,19.124,21.03,18.84,20.488,402884.501641,8254297.669620807
2025-04-13,20.491,20.669,19.273,19.582,232409.835081,4551049.390556142
2025-04-14,19.594,20.685,19.55,20.11,554157.317441,11144103.65373851
2025-04-15,20.12,20.29,18.961,19.015,270962.335271,5152348.805178065
2025-04-16,19.015,19.285,18.497,18.762,298275.684472,5596248.392063664
2025-04-17,18.761,19.569,18.7,19.05,215707.872668,4109234.9743254003
2025-04-18,19.053,19.341,18.852,19.072,118824.187137,2266214.897076864
2025-04-19,19.071,20.365,19.03,19.892,205742.747723,4092634.737705916
2025-04-20,19.893,20.037,19.231,19.507,133960.906933,2613175.411542031
2025-04-21,19.506,20.953,19.506,19.915,261646.170381,5210683.483137615
2025-04-22,19.917,22.299,19.436,22.116,369742.564471,8177226.555840636
2025-04-23,22.115,23.075,21.879,22.345,434333.334774,9705178.36552503
2025-04-24,22.341,22.642,21.611,22.367,247485.662901,5535511.822106667
2025-04-25,22.378,22.865,21.78,22.165,327154.315343,7251375.399577594
2025-04-26,22.165,22.994,21.706,22.414,256396.197082,5746864.361395949
2025-04-27,22.42,22.8,21.652,21.714,222925.848609,4840611.876695826
2025-04-28,21.715,22.439,21.015,21.835,381889.412656,8338555.325343761
2025-04-29,21.845,22.297,21.266,21.563,267312.107029,5764050.963866327
2025-04-30,21.568,21.95,20.349,20.911,360950.202402,7547829.682428223
2025-05-01,20.914,21.869,20.818,21.637,346324.870558,7493431.224263446
2025-05-02,21.632,22.187,20.962,21.256,427665.848305,9090465.27157108
2025-05-03,21.256,21.284,20.475,20.511,240712.179019,4937247.503858709
2025-05-04,20.515,20.629,19.754,19.898,189829.668555,3777230.7449073903
2025-05-05,19.9,20.238,19.295,19.682,386346.497219,7604071.758264358
2025-05-06,19.68,20.125,19.27,20.01,275322.271107,5509198.644851071
2025-05-07,20.015,20.274,19.082,19.536,398612.675038,7787297.219542368
2025-05-08,19.546,22.175,19.49,22.165,686337.931182,15212680.244649028
2025-05-09,22.165,24.008,21.965,23.279,614249.342791,14299110.450831689
2025-05-10,23.277,25.983,23.024,25.819,531343.440125,13718756.280587373
2025-05-11,25.812,26.021,24.15,24.791,352285.518688,8733510.293794207
2025-05-12,24.78,26.849,23.714,24.839,520665.102761,12932800.487480478
2025-05-13,24.831,26.248,23.455,25.723,414110.443138,10652162.928838773
2025-05-14,25.717,26.542,24.743,24.96,388579.448754,9698943.040899841
2025-05-15,24.96,25.137,22.947,23.51,549636.804019,12921961.262486693
2025-05-16,23.514,24.051,22.681,23.059,324623.80203,7485500.251009771
2025-05-17,23.06,23.137,21.971,22.177,245967.145244,5454813.380076189
2025-05-18,22.184,23.872,21.566,23.06,444640.974506,10253420.872108359
2025-05-19,23.06,23.192,21.25,22.265,320135.294436,7127812.3306175405
2025-05-20,22.269,22.829,21.765,22.6,342429.597653,7738908.9069578
2025-05-21,22.618,23.845,22.158,23.176,296652.072481,6875208.431819655
2025-05-22,23.18,25.432,23.14,25.255,468099.23873,11821846.27412615
2025-05-23,25.26,25.977,22.913,23.075,557024.04933,12853329.938289749
2025-05-24,23.07,23.477,22.756,22.952,225097.464151,5166436.997193752
2025-05-25,22.952,23.473,22.026,23.451,345645.462724,8105731.7463405235
2025-05-26,23.452,24.007,22.876,23.06,240932.9253,5555913.257418
2025-05-27,23.06,23.878,22.5,23.371,332102.173784,7761559.903505864
2025-05-28,23.374,23.768,22.774,23.613,315471.50855,7449228.7313911505
2025-05-29,23.614,24.35,22.172,22.253,453751.214525,10097325.776824825
2025-05-30,22.252,22.35,20.401,20.563,429088.802846,8823353.052922297
2025-05-31,20.552,21.126,19.778,20.8,385763.215063,8023874.8733104
2025-06-01,20.808,20.968,20.165,20.881,202581.445844,4230103.170668564
2025-06-02,20.885,21.313,20.218,21.158,239944.160486,5076738.547562788
2025-06-03,21.16,21.7,20.899,21.144,201259.295772,4255426.549803168
2025-06-04,21.14,21.647,20.062,20.088,225094.151582,4521691.316979216
2025-06-05,20.084,20.536,18.436,18.75,403531.256854,7566211.0660125
