timestamp,open,high,low,close,volume,liquidity_usd
2024-09-13,1.6385,1.6645,1.5775,1.6476,2062791.691989,3398655.591721076
2024-09-14,1.6481,1.6508,1.5847,1.6091,1244751.274838,2002929.276341826
2024-09-15,1.6093,1.6166,1.5372,1.5526,1182272.741093,1835596.6578209917
2024-09-16,1.5532,1.5532,1.4688,1.4899,1463796.372844,2180910.215900276
2024-09-17,1.4907,1.5977,1.4705,1.5232,1473077.505287,2243791.6560531585
2024-09-18,1.5237,1.5678,1.4766,1.5678,2419794.055268,3793753.1198491706
2024-09-19,1.5679,1.7476,1.548,1.6868,6320195.474734,10660905.726781312
2024-09-20,1.6879,1.8081,1.6647,1.7432,2619968.930077,4567129.838910227
2024-09-21,1.7438,1.7729,1.7152,1.7568,1724655.384372,3029874.5792647293
2024-09-22,1.7579,1.76,1.6594,1.73,1662746.564717,2876551.55696041
2024-09-23,1.73,1.8754,1.6862,1.8455,4484796.734394,8276692.373324127
2024-09-24,1.8464,1.985,1.8161,1.9591,4829760.241841,9461983.289790703
2024-09-25,1.959,2.048,1.8645,1.8733,3328814.147438,6235867.542395605
2024-09-26,1.875,2.0742,1.8466,1.9882,4778470.242112,9500554.535367077
2024-09-27,1.9888,2.0637,1.9623,1.9887,3044679.761781,6054954.642253875
2024-09-28,1.9905,2.0216,1.913,1.9618,2095900.115143,4111736.845887537
2024-09-29,1.962,2.0013,1.8939,1.9642,2398114.884606,4710377.256343105
2024-09-30,1.9652,1.9988,1.8173,1.84,2163464.611668,3980774.88546912
2024-10-01,1.8395,1.9353,1.6047,1.7119,4821359.659784,8253685.601584231
2024-10-02,1.7119,1.7973,1.6636,1.7288,2923229.327427,5053678.861255797
2024-10-03,1.7279,1.8905,1.6965,1.8265,4617246.434361,8433400.612360366
2024-10-04,1.8264,2.0024,1.8165,1.8798,3517478.379493,6612155.857770941
2024-10-05,1.8787,1.8837,1.7639,1.8035,1667427.983013,3007206.367363946
2024-10-06,1.8036,1.8473,1.7875,1.8392,2331446.155495,4287995.769186404
2024-10-07,1.8394,1.8874,1.7531,1.7572,4210064.450752,7397925.252861415
2024-10-08,1.7572,1.7802,1.7052,1.7335,1711087.735002,2966170.588625967
2024-10-09,1.734,1.7563,1.6345,1.6526,2267969.600818,3748046.5623118267
2024-10-10,1.6524,1.6957,1.5916,1.674,3071202.905019,5141193.6630018065
2024-10-11,1.6736,1.7796,1.6531,1.743,2174578.923775,3790291.0641398253
2024-10-12,1.7428,1.7873,1.7411,1.757,1172483.238877,2060053.050706889
2024-10-13,1.757,1.7611,1.6756,1.7306,1554973.433252,2691037.023585911
2024-10-14,1.7306,1.8453,1.7038,1.8328,2392276.488876,4384564.348811933
2024-10-15,1.8333,1.882,1.7585,1.816,3728947.677432,6771768.982216513
2024-10-16,1.8164,1.912,1.792,1.8511,3108961.780767,5754999.152377794
2024-10-17,1.8512,1.9138,1.7767,1.864,2536440.637109,4727925.347571176
2024-10-18,1.8638,1.9595,1.8428,1.9262,2321791.970365,4472235.693317063
2024-10-19,1.9264,1.9264,1.8622,1.8828,1042762.898588,1963313.9854614865
2024-10-20,1.8839,1.9384,1.8453,1.9247,1617867.518455,3113909.6127703385
2024-10-21,1.9247,1.9515,1.8034,1.8289,1890717.428682,3457933.1053165095
2024-10-22,1.8288,1.8467,1.7708,1.8146,1151756.131636,2089976.6764666855
2024-10-23,1.8166,1.8178,1.7226,1.7924,1056906.345926,1894398.9344377625
2024-10-24,1.7925,1.8402,1.768,1.8121,1136489.789042,2059433.1467230082
2024-10-25,1.8114,1.8127,1.5531,1.6514,2068721.687148,3416286.9941562074
2024-10-26,1.6504,1.6999,1.6264,1.6909,1584184.99874,2678698.4143694662
2024-10-27,1.6908,1.7695,1.6757,1.7413,1292845.820347,2251232.426970231
2024-10-28,1.7415,1.7915,1.6683,1.7637,2286224.577072,4032214.286581887
2024-10-29,1.7648,1.946,1.756,1.8664,4893502.519249,9133233.101926332
2024-10-30,1.8669,1.874,1.7561,1.757,1999926.498385,3513870.857662445
2024-10-31,1.7569,1.7596,1.628,1.642,2022217.158123,3320480.573637966
2024-11-01,1.6401,1.6504,1.5649,1.5981,4240338.1254,6776484.35820174
2024-11-02,1.5979,1.617,1.5571,1.572,914644.429541,1437821.0432384522
2024-11-03,1.572,1.5794,1.405,1.4784,2466369.391419,3646280.5082738493
2024-11-04,1.4781,1.5029,1.4193,1.4576,3521484.008691,5132915.091068001
2024-11-05,1.4575,1.57,1.4539,1.5226,2610345.428641,3974511.9496487863
2024-11-06,1.5211,1.7389,1.5172,1.7203,5304733.559143,9125733.141793704
2024-11-07,1.7215,1.7511,1.6401,1.6771,2715509.523762,4554181.02230125
2024-11-08,1.6779,1.7135,1.6093,1.6548,2511047.746454,4155281.8108320795
2024-11-09,1.6547,1.7503,1.6136,1.7279,2671908.110674,4616790.024433604
2024-11-10,1.7287,1.8691,1.7077,1.8137,5995744.28093,10874481.402322743
2024-11-11,1.8132,2.208,1.8005,2.1938,9285970.612588,20371562.329895552
2024-11-12,2.1944,2.2979,1.9174,2.0222,10312019.756431,20852966.351454772
2024-11-13,2.0219,2.0518,1.8185,1.9546,7047656.722049,13775349.828916974
2024-11-14,1.9547,1.9878,1.7725,1.8051,5209578.149511,9403809.517682306
2024-11-15,1.8049,1.8854,1.7378,1.8787,3129650.99118,5879675.317129866
2024-11-16,1.8787,2.0088,1.8542,2.0024,3922785.935091,7854986.55642622
2024-11-17,2.0029,2.0224,1.8182,1.8589,3396420.913673,6313606.83642674
2024-11-18,1.86,1.9825,1.8424,1.9429,3755740.085077,7297027.411296103
2024-11-19,1.9439,1.987,1.8416,1.8878,3475565.487289,6561172.526904173
2024-11-20,1.8862,1.9072,1.774,1.8074,2941168.450837,5315867.858042793
2024-11-21,1.8066,1.9799,1.747,1.9221,5837040.13271,11219374.839081889
2024-11-22,1.9219,2.0531,1.8577,2.0433,4589229.61719,9377172.876804326
2024-11-23,2.0438,2.1689,1.9806,2.0664,5058218.336061,10452302.36963645
2024-11-24,2.0683,2.1489,1.8906,2.0601,5505968.190627,11342845.069510682
2024-11-25,2.0622,2.41,2.0315,2.1156,12177421.823517,25762553.609832566
2024-11-26,2.1142,2.2528,2.0267,2.1184,5364110.766826,11363332.248444198
2024-11-27,2.1197,2.2426,2.0694,2.2301,3543483.581283,7902322.734619219
2024-11-28,2.2319,2.3672,2.1922,2.3152,5994307.435667,13878020.575056238
2024-11-29,2.3165,2.35,2.2345,2.3433,3257428.371124,7633131.90205487
2024-11-30,2.3443,2.3616,2.261,2.3146,3001627.055903,6947565.983593083
2024-12-01,2.3154,2.4918,2.2241,2.39,4401020.68539,10518439.4380821
