timestamp,open,high,low,close,volume,liquidity_usd
2024-09-13,544.5,560.0,538.7,556.2,6399.839895,3559590.949599
2024-09-14,556.2,559.2,547.7,553.4,3380.03047,1870508.862098
2024-09-15,553.5,562.1,551.8,553.2,5783.88736,3199646.487552
2024-09-16,553.0,555.0,526.9,533.6,15031.977536,8021063.2132096
2024-09-17,533.5,553.0,528.8,546.2,6431.203751,3512723.4887962
2024-09-18,546.3,559.9,536.8,559.7,6477.925491,3625694.8973127003
2024-09-19,559.7,572.0,553.2,567.0,8549.521643,4847578.771581
2024-09-20,567.1,577.2,559.2,569.1,6444.637243,3667643.0549913
2024-09-21,569.1,590.3,566.5,588.7,9597.287637,5649923.2319019
2024-09-22,588.7,594.5,576.2,588.6,6322.659658,3721517.4746988
2024-09-23,588.7,616.6,583.4,604.8,18966.345932,11470846.019673599
2024-09-24,604.8,613.6,598.7,606.0,12760.621122,7732936.399932
2024-09-25,606.0,608.3,584.4,587.7,10112.921956,5943364.233541201
2024-09-26,587.9,609.2,581.0,596.2,14991.49604,8937929.939048002
2024-09-27,596.2,614.9,596.0,607.0,16685.728307,10128237.082349
2024-09-28,607.0,618.5,594.6,601.0,11624.04562,6986051.41762
2024-09-29,601.0,602.8,592.6,595.5,5943.766036,3539512.674438
2024-09-30,595.5,595.6,563.8,567.7,10840.896487,6154376.935669901
2024-10-01,567.6,583.2,536.0,547.3,11405.021421,6241968.223713299
2024-10-02,546.8,558.5,534.9,542.8,10106.410565,5485759.654681999
2024-10-03,542.7,550.9,534.0,544.8,6700.831955,3650613.2490839995
2024-10-04,544.8,560.6,541.8,555.5,6265.027557,3480222.8079135003
2024-10-05,555.5,565.1,551.8,563.0,3615.480646,2035515.603698
2024-10-06,563.0,572.0,561.3,570.5,3239.915658,1848371.882889
2024-10-07,570.5,581.8,563.6,564.3,8571.103006,4836673.4262858
2024-10-08,564.4,586.6,559.0,580.5,9788.778667,5682386.016193501
2024-10-09,580.5,585.4,566.2,570.6,11667.827528,6657662.3874768
2024-10-10,570.6,572.7,551.5,563.6,7902.751133,4453990.5385588
2024-10-11,563.7,577.6,560.2,573.5,7815.394188,4482128.566818
2024-10-12,573.8,579.1,573.6,576.4,3840.788271,2213830.3594044
2024-10-13,576.4,578.3,565.1,572.4,3298.624685,1888132.769694
2024-10-14,572.4,592.1,569.9,589.1,8370.796013,4931235.931258299
2024-10-15,589.2,599.8,577.6,594.8,9052.839062,5384628.674077599
2024-10-16,594.8,605.5,589.8,600.9,6296.052737,3783298.0896632997
2024-10-17,601.0,606.3,585.0,592.8,6514.903674,3862034.8979471996
2024-10-18,592.7,602.5,591.5,599.4,5337.15097,3199088.2914179997
2024-10-19,599.4,601.5,595.3,597.8,2564.633964,1533138.1836792
2024-10-20,597.8,607.2,593.1,605.9,4504.542808,2729302.4873672
2024-10-21,606.0,612.0,591.5,598.8,10091.427366,6042746.7067607995
2024-10-22,598.8,600.1,587.0,593.9,9799.479478,5819910.861984199
2024-10-23,593.9,595.0,573.1,585.1,5665.902848,3315119.7563648
2024-10-24,585.1,598.0,583.3,594.7,5428.66361,3228426.248867
2024-10-25,594.8,597.9,565.0,574.9,10521.204892,6048640.6924108
2024-10-26,574.8,587.3,570.8,583.4,5090.582967,2969846.1029478
2024-10-27,583.4,591.3,581.7,589.4,3774.175453,2224499.0119982
2024-10-28,589.4,604.9,585.8,601.3,6663.335034,4006663.3559441995
2024-10-29,601.4,612.6,600.1,606.6,8311.319257,5041646.2612962
2024-10-30,606.5,607.0,594.5,595.9,6655.020724,3965726.8494316
2024-10-31,595.9,596.6,571.4,577.0,11711.635939,6757613.936803
2024-11-01,576.8,585.7,568.0,573.2,9134.01872,5235619.530304001
2024-11-02,573.2,576.9,562.6,568.7,4701.267083,2673610.5901021003
2024-11-03,568.7,569.4,546.8,557.8,13649.47279,7613675.922261999
2024-11-04,557.7,564.8,543.5,552.7,4670.173519,2581204.9039513003
2024-11-05,552.8,572.2,551.4,563.4,6003.025572,3382104.6072647995
2024-11-06,563.5,595.0,563.1,592.3,24769.129672,14670755.504725598
2024-11-07,592.3,611.5,586.0,598.5,12566.313814,7520938.817678999
2024-11-08,598.5,609.0,588.1,597.9,9678.842391,5786979.8655789
2024-11-09,598.1,638.4,597.6,624.9,47395.046836,29617164.7678164
2024-11-10,624.9,644.9,611.7,627.5,34234.043223,21481862.1224325
2024-11-11,627.4,665.7,613.1,659.8,39594.582344,26124505.4305712
2024-11-12,660.1,667.6,611.1,625.9,44961.526437,28141419.3969183
2024-11-13,625.7,638.8,598.8,620.7,36363.838397,22571034.4930179
2024-11-14,620.7,660.0,610.8,622.5,46070.97117,28679179.553324997
2024-11-15,622.5,628.7,603.6,619.1,16954.888704,10496771.5966464
2024-11-16,619.2,633.9,617.1,622.6,19255.986442,11988777.1587892
2024-11-17,622.7,647.7,605.0,618.9,27043.237513,16737059.6967957
2024-11-18,618.8,631.1,612.2,619.4,20553.255488,12730686.4492672
2024-11-19,619.2,621.7,605.1,615.6,15282.670747,9408012.111853201
2024-11-20,615.7,621.0,600.1,606.0,16280.924772,9866240.411832001
2024-11-21,605.9,631.5,593.3,622.1,33570.986356,20884510.612067603
2024-11-22,622.0,639.8,615.3,633.2,23571.626321,14925553.786457201
