timestamp,open,high,low,close,volume,liquidity_usd
2024-09-13,0.001052,0.001129,0.001004,0.001101,23795494698.0,26198839.662498
2024-09-14,0.001101,0.001185,0.001064,0.001078,22598616276.0,24361308.345528
2024-09-15,0.001078,0.001122,0.001016,0.001025,20298396842.0,20805856.76305
2024-09-16,0.001025,0.001035,0.000924,0.000946,24255754301.0,22945943.568746
2024-09-17,0.000945,0.000982,0.000929,0.00096,18783929389.0,18032572.21344
2024-09-18,0.00096,0.001024,0.000893,0.000963,28298391410.0,27251350.92783
2024-09-19,0.000963,0.001019,0.000953,0.0009784,38998140916.0,38155781.072214395
2024-09-20,0.0009784,0.00102,0.00091,0.0009392,30647152992.0,28783806.090086397
2024-09-21,0.0009392,0.0009488,0.000903,0.000944,10218636405.0,9646392.76632
2024-09-22,0.0009446,0.00096,0.0007963,0.0008345,28283908972.0,23602922.037134
2024-09-23,0.000834,0.0008798,0.0008108,0.000862,29058043735.0,25048033.69957
2024-09-24,0.0008623,0.0008874,0.0008353,0.000868,14615592553.0,12686334.336004
2024-09-25,0.0008687,0.0009199,0.0008156,0.0008291,19318807673.0,16017223.4416843
2024-09-26,0.0008291,0.0008678,0.0008149,0.00085,18624223577.0,15830590.04045
2024-09-27,0.0008502,0.000958,0.00085,0.0009129,39073116965.0,35669848.4773485
2024-09-28,0.0009138,0.0009393,0.0008431,0.0008659,15970756902.0,13829078.4014418
2024-09-29,0.0008659,0.0008855,0.000823,0.0008427,12518172850.0,10549064.260695001
2024-09-30,0.0008431,0.0008524,0.000735,0.0007498,18735924315.0,14048196.051387
2024-10-01,0.0007497,0.0007819,0.0006124,0.0006378,28714318851.0,18313992.5631678
2024-10-02,0.0006375,0.0006787,0.0006268,0.000658,16052513296.0,10562553.748768
2024-10-03,0.0006575,0.0007116,0.0006383,0.0006602,17629164292.0,11638774.2655784
2024-10-04,0.0006596,0.0006922,0.0006518,0.000681,19371800716.0,13192196.287595998
2024-10-05,0.0006809,0.0007189,0.0006529,0.0006755,10720598283.0,7241764.1401665
2024-10-06,0.0006751,0.0007198,0.0006632,0.0007165,7168782999.0,5136433.0187835
2024-10-07,0.0007165,0.0007581,0.0006959,0.0007211,22699956546.0,16368938.665320601
2024-10-08,0.0007212,0.0007507,0.0006925,0.0007179,17511241377.0,12571320.184548302
2024-10-09,0.0007181,0.00075,0.0006581,0.0006684,18049816452.0,12064497.3165168
2024-10-10,0.0006683,0.0006826,0.0006348,0.0006516,10274084061.0,6694593.1741476
2024-10-11,0.0006518,0.0007303,0.0006468,0.0007137,12540748124.0,8950331.9360988
2024-10-12,0.0007142,0.0008283,0.0007001,0.0008133,28269950911.0,22991951.075916298
2024-10-13,0.000813,0.0008196,0.0007466,0.0007761,15422874611.0,11969692.9855971
2024-10-14,0.0007763,0.0008344,0.0007625,0.0008158,23262213655.0,18977313.899749
2024-10-15,0.0008159,0.00088,0.0007623,0.0007924,27751933588.0,21990632.175131198
2024-10-16,0.0007927,0.0007952,0.0007228,0.0007391,13141860787.0,9713149.3076717
2024-10-17,0.0007391,0.0007504,0.0006869,0.0007017,9399982439.0,6595967.6774463
2024-10-18,0.0007017,0.0007696,0.0007008,0.0007541,13978302502.0,10541037.9167582
