timestamp,open,high,low,close,volume,liquidity_usd,volume_usd
2024-10-06,0.11571,0.12055,0.1129,0.1196,24362211.66,2913720.514536,2913720.514536
2024-10-07,0.11962,0.1242,0.11166,0.11205,40309577.84,4516688.196972,4516688.196972
2024-10-08,0.11221,0.11365,0.10694,0.10915,25772082.53,2813022.8081495003,2813022.8081495003
2024-10-09,0.10918,0.11079,0.1025,0.10441,21343091.98,2228432.2336318,2228432.2336318
2024-10-10,0.10438,0.11021,0.10167,0.11007,40773943.3,4487987.939030999,4487987.939030999
2024-10-11,0.11007,0.1232,0.1065,0.12193,66122055.76,8062262.258816799,8062262.258816799
2024-10-12,0.12195,0.12519,0.11698,0.12089,52164723.88,6306193.4698532,6306193.4698532
2024-10-13,0.12094,0.12567,0.11425,0.11938,30989347.68,3699508.3260384,3699508.3260384
2024-10-14,0.11958,0.14321,0.11617,0.13792,92780022.76,12796220.739059199,12796220.739059199
2024-10-15,0.138,0.14281,0.12582,0.13031,52903949.58,6893913.6697698,6893913.6697698
2024-10-16,0.13028,0.13038,0.1222,0.12329,28041953.66,3457292.4667414,3457292.4667414
2024-10-17,0.1233,0.13225,0.11875,0.1228,49544390.95,6084051.208660001,6084051.208660001
2024-10-18,0.12278,0.16989,0.1226,0.1673,135866175.47,22730411.156131,22730411.156131
2024-10-19,0.16744,0.17899,0.15706,0.16735,111752866.57,18701842.2204895,18701842.2204895
2024-10-20,0.16727,0.16761,0.148,0.1504,47903175.93,7204637.659872,7204637.659872
2024-10-21,0.15034,0.15641,0.13988,0.14342,45932483.06,6587636.7204652,6587636.7204652
2024-10-22,0.14352,0.1922,0.14002,0.19007,170079956.53,32327097.337657098,32327097.337657098
2024-10-23,0.19006,0.19487,0.16331,0.16607,161566325.87,26831319.7372309,26831319.7372309
2024-10-24,0.16604,0.175,0.15683,0.17421,70197221.96,12229058.037651598,12229058.037651598
2024-10-25,0.17392,0.18852,0.16046,0.16861,106889021.45,18022557.906684503,18022557.906684503
2024-10-26,0.16862,0.1866,0.16162,0.18074,90812840.93,16413512.869688202,16413512.869688202
2024-10-27,0.18073,0.18587,0.17088,0.17731,46947378.67,8324239.7119777,8324239.7119777
2024-10-28,0.17745,0.17816,0.15391,0.16688,76612338.27,12785067.0104976,12785067.0104976
2024-10-29,0.16683,0.18888,0.1623,0.17892,93003616.9,16640207.135748,16640207.135748
2024-10-30,0.1789,0.18046,0.16706,0.16742,35929680.02,6015347.028948401,6015347.028948401
2024-10-31,0.16734,0.17154,0.15851,0.1699,49153332.91,8351151.261409,8351151.261409
2024-11-01,0.17009,0.18186,0.16327,0.16564,81006889.17,13417981.1221188,13417981.1221188
2024-11-02,0.16564,0.17385,0.15441,0.16852,77406668.94,13044571.8497688,13044571.8497688
2024-11-03,0.16853,0.1724,0.14513,0.15648,77470232.55,12122541.989424,12122541.989424
2024-11-04,0.15645,0.15904,0.1422,0.14543,58161960.99,8458493.9867757,8458493.9867757
2024-11-05,0.14538,0.15855,0.14327,0.15161,45164833.06,6847440.3402266,6847440.3402266
2024-11-06,0.15158,0.1916,0.15123,0.18785,114806770.45,21566451.8290325,21566451.8290325
2024-11-07,0.18787,0.20648,0.17386,0.17925,100609284.19,18034214.1910575,18034214.1910575
2024-11-08,0.17948,0.1832,0.16906,0.17351,48498449.36,8414965.9484536,8414965.9484536
2024-11-09,0.17345,0.1796,0.1668,0.17744,59551996.32,10566906.2270208,10566906.2270208
2024-11-10,0.17758,0.19084,0.17048,0.1799,110158940.95,19817593.476905,19817593.476905
2024-11-11,0.17999,0.1992,0.17611,0.19588,162445197.66,31819765.3176408,31819765.3176408
2024-11-12,0.19598,0.1971,0.15711,0.16831,162781613.01,27397773.285713095,27397773.285713095
2024-11-13,0.16823,0.16862,0.14832,0.15951,89181501.53,14225341.309050301,14225341.309050301
2024-11-14,0.15952,0.16136,0.14531,0.1477,76808504.12,11344616.058524001,11344616.058524001
2024-11-15,0.14762,0.15773,0.142,0.15615,52652109.46,8221626.892179001,8221626.892179001
2024-11-16,0.15611,0.16379,0.15431,0.1617,47135893.9,7621874.04363,7621874.04363
2024-11-17,0.16179,0.16179,0.1477,0.15215,38399858.89,5842538.530113501,5842538.530113501
2024-11-18,0.15202,0.15893,0.14971,0.15623,43157623.02,6742515.444414601,6742515.444414601
2024-11-19,0.15617,0.15626,0.14425,0.14978,69334237.13,10384882.037331399,10384882.037331399
2024-11-20,0.14955,0.14973,0.13475,0.13838,50698821.48,7015702.9164024,7015702.9164024
2024-11-21,0.13847,0.14402,0.1294,0.14175,47311649.48,6706426.313789999,6706426.313789999
2024-11-22,0.14179,0.14211,0.13235,0.1412,33391087.34,4714821.532408,4714821.532408
2024-11-23,0.14119,0.1496,0.13667,0.14738,50490071.76,7441226.7759888,7441226.7759888
2024-11-24,0.14742,0.16655,0.13711,0.16444,113107020.68,18599318.480619203,18599318.480619203
2024-11-25,0.16462,0.16505,0.14911,0.15396,69528009.9,10704532.404204002,10704532.404204002
2024-11-26,0.15383,0.15948,0.14158,0.14869,51551237.49,7665153.5023881,7665153.5023881
2024-11-27,0.14847,0.15683,0.14454,0.15615,35620456.2,5562134.235630001,5562134.235630001
2024-11-28,0.15619,0.1699,0.15477,0.16407,73191524.12,12008533.362368401,12008533.362368401
2024-11-29,0.16415,0.16787,0.15874,0.16688,51894809.88,8660205.8727744,8660205.8727744
2024-11-30,0.16693,0.1749,0.16432,0.16712,60872940.33,10173085.7879496,10173085.7879496
2024-12-01,0.16722,0.17567,0.16134,0.17123,47771028.59,8179833.2254657,8179833.2254657
2024-12-02,0.1713,0.17416,0.15131,0.17329,76891325.68,13324497.827087201,13324497.827087201
2024-12-03,0.17331,0.21703,0.16978,0.19656,211150064.33,41503656.644704804,41503656.644704804
2024-12-04,0.19671,0.242,0.1967,0.22054,170571998.72,37617948.5977088,37617948.5977088
2024-12-05,0.22046,0.2305,0.20108,0.22503,101861413.12,22921873.794393603,22921873.794393603
2024-12-06,0.22497,0.22754,0.20712,0.21661,47763072.71,10345959.1797131,10345959.1797131
2024-12-07,0.21665,0.24467,0.20838,0.23462,80036640.09,18778196.4979158,18778196.4979158
2024-12-08,0.23449,0.24948,0.21725,0.22246,61903767.42,13771112.1002532,13771112.1002532
2024-12-09,0.22236,0.22237,0.13745,0.17725,137745289.93,24415352.6400925,24415352.6400925
2024-12-10,0.177,0.1806,0.15158,0.16281,92941152.12,15131748.976657202,15131748.976657202
2024-12-11,0.1628,0.17667,0.1547,0.17514,45653126.71,7995688.611989399,7995688.611989399
2024-12-12,0.17481,0.1882,0.172,0.18085,51113902.74,9243949.310529001,9243949.310529001
2024-12-13,0.18073,0.1821,0.1715,0.17862,26962235.72,4815994.5443064,4815994.5443064
2024-12-14,0.17816,0.18056,0.16176,0.16783,22190401.83,3724215.1391288997,3724215.1391288997
2024-12-15,0.16783,0.17692,0.16064,0.17637,24217164.81,4271181.357539699,4271181.357539699
2024-12-16,0.17649,0.1807,0.16346,0.17061,31157565.26,5315792.209008601,5315792.209008601
2024-12-17,0.17063,0.18172,0.16171,0.16308,65106605.38,10617585.2053704,10617585.2053704
2024-12-18,0.16299,0.16347,0.1396,0.14377,69364021.07,9972465.3092339,9972465.3092339
2024-12-19,0.1437,0.15938,0.13563,0.14399,110830548.14,15958490.6266786,15958490.6266786
2024-12-20,0.1441,0.15584,0.12915,0.15303,77039647.15,11789377.2033645,11789377.2033645
2024-12-21,0.15291,0.16093,0.14054,0.146,47879638.01,6990427.149459999,6990427.149459999
2024-12-22,0.14609,0.14683,0.13612,0.14037,28166021.31,3953664.4112846996,3953664.4112846996
2024-12-23,0.14037,0.14797,0.13626,0.14673,39856043.85,5848077.3141105,5848077.3141105
2024-12-24,0.14672,0.16012,0.14149,0.15852,41822365.6,6629681.394912,6629681.394912
2024-12-25,0.15848,0.1711,0.14803,0.1506,57214636.94,8616524.323164001,8616524.323164001
2024-12-26,0.15054,0.15738,0.13957,0.14433,32345391.36,4668410.334988801,4668410.334988801
2024-12-27,0.1443,0.15216,0.1408,0.14572,22470427.31,3274390.6676131994,3274390.6676131994
2024-12-28,0.14572,0.14764,0.1405,0.14706,18341839.48,2697350.9139288,2697350.9139288
2024-12-29,0.14698,0.14788,0.13823,0.14048,30143834.09,4234605.8129632,4234605.8129632
2024-12-30,0.14036,0.14458,0.13533,0.13938,21923818.45,3055741.815561,3055741.815561
2024-12-31,0.13922,0.14212,0.13437,0.13665,22945896.64,3135556.775856,3135556.775856
2025-01-01,0.13641,0.1397,0.13238,0.13885,19289691.85,2678373.7133725,2678373.7133725
2025-01-02,0.13874,0.14585,0.1384,0.14353,25233325.18,3621739.1630853997,3621739.1630853997
2025-01-03,0.14353,0.15081,0.13977,0.15022,27653472.65,4154104.6614829996,4154104.6614829996
2025-01-04,0.1504,0.15312,0.14674,0.14913,23434700.91,3494816.9467083,3494816.9467083
2025-01-05,0.14918,0.14982,0.1447,0.14918,18747717.3,2796784.466814,2796784.466814
2025-01-06,0.14926,0.15515,0.1455,0.15199,28732881.42,4367110.6470258,4367110.6470258
2025-01-07,0.1516,0.1554,0.13353,0.13484,50558273.7,6817277.625708,6817277.625708
2025-01-08,0.13484,0.13562,0.11855,0.12642,68545073.01,8665468.1299242,8665468.1299242
2025-01-09,0.12647,0.12893,0.12106,0.12395,39616327.54,4910443.798583,4910443.798583
2025-01-10,0.12395,0.12949,0.12336,0.12912,35930016.41,4639283.7188592,4639283.7188592
2025-01-11,0.1291,0.12995,0.12547,0.12733,17565252.73,2236583.6301109,2236583.6301109
2025-01-12,0.12749,0.12868,0.12195,0.12393,12269512.73,1520560.7126289,1520560.7126289
2025-01-13,0.12386,0.1272,0.10641,0.11513,50479452.33,5811699.3467529,5811699.3467529
2025-01-14,0.11522,0.12154,0.11366,0.12025,26931233.73,3238480.8560325,3238480.8560325
2025-01-15,0.12045,0.12668,0.11341,0.12629,29258346.06,3695036.5239174003,3695036.5239174003
2025-01-16,0.12631,0.12661,0.11746,0.12021,19871969.67,2388809.4740307,2388809.4740307
2025-01-17,0.12013,0.12701,0.12007,0.12491,23526170.45,2938653.9509094995,2938653.9509094995
2025-01-18,0.12492,0.12703,0.11204,0.11475,40460318.21,4642821.514597501,4642821.514597501
2025-01-19,0.11477,0.12206,0.10252,0.10469,87372995.92,9147078.9428648,9147078.9428648
2025-01-20,0.10464,0.11241,0.09829,0.10141,52038873.58,5277262.1697478,5277262.1697478
2025-01-21,0.10138,0.1078,0.09672,0.10448,33542991.98,3504571.8020704,3504571.8020704
2025-01-22,0.10437,0.10588,0.10173,0.10245,20538670.53,2104186.7957985,2104186.7957985
2025-01-23,0.10239,0.10342,0.0972,0.10066,27809881.66,2799342.6878956,2799342.6878956
2025-01-24,0.10065,0.10564,0.09602,0.098,37356193.3,3660906.9433999998,3660906.9433999998
2025-01-25,0.09799,0.09996,0.09564,0.09791,30756945.94,3011412.5769854,3011412.5769854
2025-01-26,0.09783,0.10025,0.09299,0.09332,33342954.65,3111564.527938,3111564.527938
2025-01-27,0.0933,0.09333,0.08352,0.09102,67988343.48,6188299.0235496005,6188299.0235496005
2025-01-28,0.09098,0.09353,0.0838,0.08491,32369832.54,2748522.4809713997,2748522.4809713997
2025-01-29,0.08498,0.09061,0.08373,0.08652,36293363.48,3140101.8082895996,3140101.8082895996
2025-01-30,0.08659,0.09129,0.08552,0.08897,21844390.95,1943495.4628214997,1943495.4628214997
2025-01-31,0.08896,0.09484,0.08803,0.09013,30843132.81,2779891.5601653,2779891.5601653
2025-02-01,0.09013,0.0916,0.08038,0.0808,36930202.88,2983960.392704,2983960.392704
2025-02-02,0.08081,0.08282,0.06299,0.06736,66488741.07,4478681.5984752,4478681.5984752
2025-02-03,0.06739,0.073,0.04858,0.07172,135022311.76,9683800.1994272,9683800.1994272
2025-02-04,0.07165,0.07201,0.06311,0.06494,36539407.02,2372869.0918788,2372869.0918788
2025-02-05,0.06495,0.0666,0.06221,0.06306,24541722.13,1547600.9975178,1547600.9975178
2025-02-06,0.06298,0.06435,0.05775,0.05841,36536966.95,2134124.2395495,2134124.2395495
2025-02-07,0.05841,0.06451,0.05783,0.05935,33805859.45,2006377.7583575002,2006377.7583575002
2025-02-08,0.05934,0.06983,0.0591,0.06836,93053477.75,6361135.73899,6361135.73899
2025-02-09,0.06835,0.0711,0.06103,0.0649,39861512.65,2587012.1709849997,2587012.1709849997
2025-02-10,0.06486,0.06666,0.06108,0.06644,28616219.27,1901261.6082988,1901261.6082988
2025-02-11,0.06645,0.06899,0.06245,0.06361,35524538.19,2259715.8742659,2259715.8742659
2025-02-12,0.06353,0.06779,0.06062,0.06743,28291279.95,1907681.0070285,1907681.0070285
2025-02-13,0.06747,0.06862,0.06293,0.06434,32371835.48,2082803.8947831998,2082803.8947831998
2025-02-14,0.06435,0.06851,0.06401,0.06606,26335627.53,1739731.5546318,1739731.5546318
2025-02-15,0.06604,0.06648,0.06243,0.06321,25652623.18,1621502.3112078,1621502.3112078
2025-02-16,0.06323,0.06752,0.06228,0.06511,39302017.19,2558954.3392409,2558954.3392409
2025-02-17,0.06504,0.07003,0.06342,0.06533,71277590.41,4656564.9814853,4656564.9814853
2025-02-18,0.06529,0.06529,0.05827,0.06125,49244604.41,3016232.0201124996,3016232.0201124996
2025-02-19,0.06125,0.0634,0.06014,0.06268,21338409.2,1337491.488656,1337491.488656
2025-02-20,0.06268,0.06591,0.06173,0.06562,20594708.68,1351424.7835815998,1351424.7835815998
2025-02-21,0.06568,0.08116,0.0656,0.07064,230128912.23,16256306.359927198,16256306.359927198
2025-02-22,0.07065,0.07353,0.06792,0.07323,79876269.87,5849339.242580101,5849339.242580101
2025-02-23,0.07319,0.07328,0.06846,0.06979,49964653.18,3487033.1454322003,3487033.1454322003
2025-02-24,0.06982,0.0702,0.05834,0.05931,63105123.41,3742764.8694471,3742764.8694471
2025-02-25,0.05925,0.06425,0.05596,0.06315,108406439.16,6845866.632954,6845866.632954
2025-02-26,0.06322,0.06434,0.06012,0.06282,47063886.5,2956553.34993,2956553.34993
2025-02-27,0.0628,0.06595,0.06054,0.06203,41187909.3,2554886.0138789997,2554886.0138789997
2025-02-28,0.062,0.06876,0.0584,0.06821,100854715.51,6879300.144937101,6879300.144937101
2025-03-01,0.06822,0.06828,0.06351,0.06556,27738439.4,1818532.0870639996,1818532.0870639996
2025-03-02,0.06563,0.06948,0.06228,0.06868,38184528.66,2622513.4283688,2622513.4283688
2025-03-03,0.0687,0.06879,0.05488,0.05649,42144813.3,2380760.503317,2380760.503317
2025-03-04,0.05649,0.05694,0.05122,0.05568,39023778.41,2172843.9818688,2172843.9818688
2025-03-05,0.05566,0.05735,0.05426,0.05624,36402807.33,2047293.8842391998,2047293.8842391998
2025-03-06,0.05622,0.05729,0.05427,0.05502,28393165.44,1562191.9625088,1562191.9625088
2025-03-07,0.05503,0.05788,0.05278,0.05355,87226984.11,4671004.9990905,4671004.9990905
2025-03-08,0.05365,0.054,0.05189,0.05311,14394883.86,764512.2818045999,764512.2818045999
2025-03-09,0.05311,0.0533,0.04494,0.0466,35624904.24,1660120.5375840003,1660120.5375840003
2025-03-10,0.04661,0.0501,0.04377,0.04453,45081602.69,2007483.7677856998,2007483.7677856998
2025-03-11,0.04455,0.04738,0.04081,0.04616,46932584.01,2166408.0779016,2166408.0779016
2025-03-12,0.04619,0.0481,0.04467,0.04662,30151115.27,1405644.9938874,1405644.9938874
2025-03-13,0.0467,0.04715,0.04373,0.04541,24643413.79,1119057.4202039,1119057.4202039
2025-03-14,0.04537,0.0478,0.04507,0.04676,17953197.76,839491.5272576001,839491.5272576001
2025-03-15,0.04682,0.04877,0.04662,0.04842,27610948.84,1336922.1428327998,1336922.1428327998
2025-03-16,0.04842,0.04843,0.04448,0.04499,31041695.88,1396565.8976412,1396565.8976412
2025-03-17,0.04497,0.0487,0.04479,0.04818,36106729.0,1739622.20322,1739622.20322
2025-03-18,0.04811,0.05183,0.04656,0.0486,111822809.0,5434588.517399999,5434588.517399999
2025-03-19,0.0486,0.0497,0.04764,0.04966,42538304.81,2112452.2168646003,2112452.2168646003
2025-03-20,0.04965,0.05227,0.04904,0.04978,59821674.4,2977922.9516319996,2977922.9516319996
2025-03-21,0.04972,0.05066,0.04791,0.0497,28922984.36,1437472.322692,1437472.322692
2025-03-22,0.04968,0.05372,0.04903,0.05366,62795471.69,3369605.0108853998,3369605.0108853998
2025-03-23,0.05365,0.05484,0.05125,0.05228,44505776.75,2326762.00849,2326762.00849
2025-03-24,0.05227,0.05504,0.05179,0.05444,52928855.78,2881446.9086632,2881446.9086632
2025-03-25,0.05445,0.05503,0.0521,0.05497,27040044.57,1486391.2500129,1486391.2500129
2025-03-26,0.05492,0.05874,0.05397,0.05455,44536950.03,2429490.6241365,2429490.6241365
2025-03-27,0.05455,0.06155,0.0544,0.06066,125218660.99,7595763.9756534,7595763.9756534
2025-03-28,0.06067,0.06355,0.05124,0.05303,75782345.9,4018737.803077,4018737.803077
2025-03-29,0.05307,0.05318,0.04665,0.04773,29895571.24,1426915.6152852,1426915.6152852
2025-03-30,0.04771,0.05082,0.04685,0.04927,22781145.88,1122427.0575076,1122427.0575076
2025-03-31,0.0493,0.05036,0.04618,0.04833,38967972.46,1883322.1089917999,1883322.1089917999
2025-04-01,0.04831,0.05048,0.04754,0.04796,39177709.63,1878962.9538548002,1878962.9538548002
2025-04-02,0.04792,0.05903,0.04514,0.05229,184636143.3,9654623.933157,9654623.933157
2025-04-03,0.05232,0.0975,0.05079,0.06092,489786617.87,29837800.7606404,29837800.7606404
2025-04-04,0.06089,0.0671,0.0566,0.06468,149557721.46,9673393.4240328,9673393.4240328
2025-04-05,0.0647,0.07002,0.06267,0.06812,115389397.08,7860325.7290896,7860325.7290896
2025-04-06,0.06807,0.07,0.0571,0.05747,130793389.61,7516696.1008867,7516696.1008867
2025-04-07,0.05748,0.06011,0.04903,0.05847,154458627.81,9031195.9680507,9031195.9680507
2025-04-08,0.05853,0.05853,0.0504,0.05107,75521157.68,3856865.5227176,3856865.5227176
2025-04-09,0.05108,0.06153,0.04871,0.06104,86437283.15,5276131.763476,5276131.763476
2025-04-10,0.06104,0.06657,0.05733,0.06487,152662994.86,9903248.4765682,9903248.4765682
2025-04-11,0.06489,0.08379,0.06282,0.07438,300945231.33,22384306.3063254,22384306.3063254
2025-04-12,0.07439,0.07594,0.06777,0.07256,133798756.57,9708437.7767192,9708437.7767192
2025-04-13,0.07253,0.07273,0.065,0.06608,71199476.44,4704861.4031552,4704861.4031552
2025-04-14,0.06611,0.07282,0.06495,0.06683,68640920.89,4587272.7430787,4587272.7430787
2025-04-15,0.06685,0.06748,0.06348,0.06399,57927073.75,3706753.4492625003,3706753.4492625003
2025-04-16,0.06396,0.06396,0.0587,0.06147,53884187.03,3312260.9767341,3312260.9767341
2025-04-17,0.06146,0.07688,0.05971,0.07627,146445787.99,11169420.249997301,11169420.249997301
2025-04-18,0.07628,0.08114,0.06993,0.07067,101312513.34,7159755.3177378,7159755.3177378
2025-04-19,0.07064,0.07271,0.06944,0.07139,37022311.75,2643022.8358325,2643022.8358325
2025-04-20,0.0714,0.07375,0.0671,0.07038,48347416.35,3402691.162713,3402691.162713
2025-04-21,0.0704,0.0757,0.06913,0.07251,56063783.58,4065184.9473858,4065184.9473858
2025-04-22,0.07252,0.07458,0.06756,0.07421,40149454.07,2979490.9865347,2979490.9865347
2025-04-23,0.07427,0.08063,0.07119,0.07895,74814135.66,5906576.010357,5906576.010357
2025-04-24,0.07892,0.07949,0.0727,0.07552,41501746.38,3134211.8866176005,3134211.8866176005
2025-04-25,0.07541,0.08301,0.0725,0.08215,67315648.86,5529980.553849,5529980.553849
2025-04-26,0.08213,0.08864,0.07827,0.08038,56289546.27,4524553.7291826,4524553.7291826
2025-04-27,0.08042,0.0806,0.07565,0.07724,31867319.83,2461431.7836692,2461431.7836692
2025-04-28,0.07722,0.08377,0.07547,0.08348,75612636.15,6312142.865802,6312142.865802
2025-04-29,0.08349,0.08541,0.07743,0.07857,52528096.25,4127132.5223625,4127132.5223625
2025-04-30,0.07859,0.08197,0.07424,0.08014,42708520.59,3422660.8400826002,3422660.8400826002
2025-05-01,0.08005,0.08284,0.0794,0.08267,28429792.75,2350290.9666425,2350290.9666425
2025-05-02,0.08268,0.08308,0.07856,0.07989,32769060.11,2617920.2121879,2617920.2121879
2025-05-03,0.07971,0.0826,0.07279,0.07751,44011488.39,3411330.4651089,3411330.4651089
2025-05-04,0.07748,0.07799,0.07004,0.07125,44754245.8,3188740.0132499994,3188740.0132499994
2025-05-05,0.07131,0.07198,0.06794,0.06955,26815458.58,1865015.1442389998,1865015.1442389998
2025-05-06,0.06954,0.07181,0.06383,0.06746,33221350.21,2241112.2851666003,2241112.2851666003
2025-05-07,0.06749,0.06901,0.06576,0.069,17130907.89,1182032.6444100002,1182032.6444100002
2025-05-08,0.06887,0.07821,0.06837,0.07691,33308574.41,2561762.4578731004,2561762.4578731004
2025-05-09,0.0769,0.08418,0.07676,0.08271,42678087.42,3529904.6105082002,3529904.6105082002
2025-05-10,0.08265,0.08646,0.08091,0.08611,39010350.41,3359181.2738051,3359181.2738051
2025-05-11,0.08607,0.08653,0.0803,0.08261,17249950.4,1425018.402544,1425018.402544
2025-05-12,0.08261,0.09096,0.08131,0.08737,75364824.42,6584624.709575401,6584624.709575401
2025-05-13,0.08739,0.09196,0.0814,0.0886,40712526.21,3607129.822206,3607129.822206
2025-05-14,0.08861,0.08997,0.08194,0.08295,28686843.49,2379573.6674955,2379573.6674955
2025-05-15,0.08308,0.08332,0.07411,0.07613,28266663.6,2151941.099868,2151941.099868
2025-05-16,0.0762,0.07851,0.0742,0.075,14201192.17,1065089.41275,1065089.41275
2025-05-17,0.07498,0.0752,0.07,0.07094,16236596.72,1151824.1713168002,1151824.1713168002
2025-05-18,0.07094,0.07716,0.07068,0.0757,16547555.91,1252649.982387,1252649.982387
2025-05-19,0.07568,0.07642,0.06931,0.07358,16776274.38,1234398.2688804,1234398.2688804
2025-05-20,0.07368,0.07537,0.07124,0.074,13304472.13,984530.93762,984530.93762
2025-05-21,0.074,0.07684,0.07253,0.07558,17927410.55,1354953.689369,1354953.689369
2025-05-22,0.07561,0.08055,0.07544,0.0804,16420003.04,1320168.2444159999,1320168.2444159999
2025-05-23,0.08047,0.08206,0.07197,0.07268,23427213.18,1702689.8539224,1702689.8539224
2025-05-24,0.07263,0.07532,0.07219,0.07334,10870103.75,797213.4090250001,797213.4090250001
2025-05-25,0.07334,0.07367,0.06974,0.07336,11625522.72,852848.3467392,852848.3467392
2025-05-26,0.07326,0.07487,0.07162,0.07221,11450982.23,826875.4268283,826875.4268283
2025-05-27,0.07226,0.07476,0.07015,0.07371,8028972.86,591815.5895106,591815.5895106
2025-05-28,0.07364,0.07434,0.07043,0.0726,9661560.45,701429.2886699999,701429.2886699999
2025-05-29,0.07263,0.074,0.06872,0.06945,14313964.29,994104.8199405,994104.8199405
2025-05-30,0.06946,0.06976,0.05939,0.06017,26524962.79,1596007.0110743,1596007.0110743
2025-05-31,0.06018,0.06164,0.05765,0.06143,12499547.44,767847.1992392,767847.1992392
2025-06-01,0.06144,0.06324,0.0602,0.0629,10301911.01,647990.202529,647990.202529
2025-06-02,0.0629,0.06418,0.06092,0.064,11207115.48,717255.39072,717255.39072
2025-06-03,0.06399,0.06647,0.06351,0.06505,12071035.46,785220.856673,785220.856673
2025-06-04,0.06508,0.06877,0.06153,0.0621,24022714.28,1491810.556788,1491810.556788
2025-06-05,0.06208,0.06288,0.05613,0.05742,21928386.72,1259127.9654623999,1259127.9654623999
2025-06-06,0.0573,0.06087,0.05722,0.05826,10283365.4,599108.868204,599108.868204
2025-06-07,0.05827,0.06073,0.05796,0.05933,7226157.94,428727.9505802,428727.9505802
2025-06-08,0.05934,0.06004,0.05793,0.05899,9798617.59,578020.4516341,578020.4516341
2025-06-09,0.05896,0.06234,0.05787,0.06223,8961145.07,557652.0577061,557652.0577061
2025-06-10,0.06221,0.06447,0.06119,0.06447,21375362.62,1378069.6281114,1378069.6281114
2025-06-11,0.06446,0.06447,0.0603,0.06074,20632271.26,1253204.1563324002,1253204.1563324002
2025-06-12,0.06067,0.06095,0.05597,0.05653,20645387.61,1167083.7615933,1167083.7615933
2025-06-13,0.05652,0.05652,0.05292,0.05612,34416437.81,1931450.4898972001,1931450.4898972001
2025-06-14,0.05605,0.05645,0.05291,0.05433,9480203.5,515059.456155,515059.456155
2025-06-15,0.05435,0.05511,0.05255,0.05439,19266726.03,1047917.2287717,1047917.2287717
2025-06-16,0.05442,0.05806,0.05408,0.05533,31220750.04,1727444.0997131998,1727444.0997131998
2025-06-17,0.05541,0.0561,0.05156,0.05277,29128604.96,1537116.4837392,1537116.4837392
2025-06-18,0.05286,0.05354,0.05024,0.05314,15461661.74,821632.7048636,821632.7048636
2025-06-19,0.05309,0.05366,0.05131,0.05261,15236192.39,801576.0816379,801576.0816379
2025-06-20,0.0526,0.05345,0.04924,0.05038,15510769.2,781432.552296,781432.552296
2025-06-21,0.05031,0.05114,0.04654,0.04825,21280032.67,1026761.5763275002,1026761.5763275002
2025-06-22,0.04829,0.04902,0.04307,0.04575,24488184.39,1120334.4358425,1120334.4358425
2025-06-23,0.04583,0.05167,0.0454,0.05156,15302869.41,789015.9467796,789015.9467796
2025-06-24,0.05155,0.05573,0.05114,0.05218,57068557.12,2977837.3105216,2977837.3105216
