datetime,open,high,low,close,volume
2025-06-18,104519.3,105484.7,103604.5,104637.1,0.271437
2025-06-19,104804.2,105380.1,104017.6,104596.0,0.076945
2025-06-20,104570.1,106386.6,102562.7,103159.0,0.304669
2025-06-21,103213.1,103870.6,101350.6,102178.0,0.309986
2025-06-22,102241.4,103242.3,97529.1,100529.3,0.71139
2025-06-23,100508.8,105641.5,99145.5,105397.4,1.396794
2025-06-24,105200.5,107037.7,103391.2,105731.5,0.567491
2025-06-25,105985.1,107829.0,105679.8,107058.0,0.274918
2025-06-26,107209.1,108078.4,105081.1,106811.7,0.561908
2025-06-27,106809.9,107538.7,106200.8,106795.0,0.091374
2025-06-28,106859.7,108500.0,106490.0,107245.7,0.216768
2025-06-29,107189.7,108500.0,106743.0,108309.6,0.477729
2025-06-30,108224.3,110538.4,106692.5,106983.1,0.930417
2025-07-01,107123.3,107315.7,104001.7,105543.8,0.703214
2025-07-02,105531.7,110902.3,105157.0,108700.8,0.726904
2025-07-03,109006.4,110493.5,107677.5,109559.0,1.815695
2025-07-04,109298.0,109298.0,106770.6,107945.4,1.14897
2025-07-05,107923.4,108423.1,107752.0,107847.6,0.137919
2025-07-06,108591.9,109595.0,106681.1,109127.7,0.448712
2025-07-07,109030.8,109593.0,107448.1,108018.2,0.515074
