timestamp,open,high,low,close,volume,liquidity
2024-11-05,0.1174,0.1242,0.1171,0.1225,7200368.0564,882045.086909
2024-11-06,0.1226,0.1337,0.1225,0.1331,10798825.9763,1437323.7374455298
2024-11-07,0.1332,0.136,0.1295,0.134,5199132.7718,696683.7914212
2024-11-08,0.1341,0.1364,0.1278,0.136,12563767.4867,1708672.3781912
2024-11-09,0.1359,0.14,0.1329,0.1392,4805503.4675,668926.082676
2024-11-10,0.1394,0.1536,0.1375,0.147,12980183.5362,1908086.9798213998
2024-11-11,0.1471,0.1554,0.1443,0.1551,10347309.7342,1604867.73977442
2024-11-12,0.155,0.1599,0.1409,0.1512,14740438.8985,2228754.3614531998
2024-11-13,0.1512,0.1546,0.1356,0.1419,23805112.4686,3377945.45929434
2024-11-14,0.142,0.1616,0.1387,0.141,25591324.8592,3608376.8051472
2024-11-15,0.141,0.1503,0.1368,0.1499,9386682.2256,1407063.6656174401
2024-11-16,0.1499,0.1632,0.1489,0.1624,11762164.012,1910175.4355487998
2024-11-17,0.162,0.165,0.1499,0.153,11286620.7776,1726852.9789727998
2024-11-18,0.1532,0.1742,0.1518,0.1672,17616547.9708,2945486.82071776
2024-11-19,0.1672,0.1713,0.1614,0.1687,13792981.028,2326875.8994236
2024-11-20,0.1686,0.1686,0.1521,0.1556,9721060.5392,1512597.0198995199
2024-11-21,0.1554,0.17,0.1499,0.1685,14564130.0049,2454055.90582565
2024-11-22,0.1684,0.1899,0.1673,0.1878,19941133.1362,3744944.8029783596
2024-11-23,0.1878,0.2061,0.1841,0.1973,21526297.4446,4247138.48581958
2024-11-24,0.1975,0.2193,0.1923,0.2175,24118174.819,5245703.023132499
2024-11-25,0.2175,0.2188,0.2002,0.2051,15960424.558,3273483.0768458
2024-11-26,0.2049,0.215,0.1881,0.1998,12451041.6538,2487718.12242924
2024-11-27,0.1991,0.2085,0.1942,0.2073,12173266.815,2523518.2107495
2024-11-28,0.2067,0.212,0.1968,0.2113,8965439.0574,1894397.2728286197
2024-11-29,0.2114,0.2311,0.2033,0.2237,11449857.9718,2561333.22829166
2024-11-30,0.2236,0.233,0.2196,0.2267,9588584.8294,2173732.18082498
2024-12-01,0.2266,0.228,0.217,0.225,7630060.8715,1716763.6960875
2024-12-02,0.2251,0.2338,0.2055,0.2284,21731206.7505,4963407.6218142
2024-12-03,0.2285,0.2448,0.2114,0.2422,25567570.602,6192465.5998044005
2024-12-04,0.2425,0.2637,0.2376,0.2462,21391555.9,5266601.06258
2024-12-05,0.2462,0.2595,0.2328,0.2398,17778188.5709,4263209.61930182
2024-12-06,0.2401,0.2512,0.2305,0.2482,9136329.9264,2267637.08773248
2024-12-07,0.2485,0.2516,0.2401,0.2416,5898179.8566,1425000.25335456
2024-12-08,0.2416,0.2454,0.2338,0.2445,8750981.1856,2139614.8998792
2024-12-09,0.2445,0.2445,0.1682,0.1973,25256830.6914,4983172.69541322
2024-12-10,0.1972,0.2004,0.1732,0.1878,21081036.0932,3959018.5783029594
2024-12-11,0.1878,0.2047,0.1798,0.2002,8223080.1858,1646260.65319716
2024-12-12,0.2001,0.2118,0.1987,0.2066,9887128.8089,2042680.8119187402
2024-12-13,0.2067,0.209,0.198,0.2019,6408340.2092,1293843.88823748
2024-12-14,0.2019,0.2049,0.1888,0.1934,6205930.2131,1200226.90321354
2024-12-15,0.1935,0.1982,0.187,0.1968,7232858.9018,1423426.63187424
2024-12-16,0.1969,0.2012,0.1829,0.1844,11459619.7265,2113153.8775666
2024-12-17,0.1844,0.1847,0.1699,0.1719,11429946.0878,1964807.73249282
2024-12-18,0.172,0.1727,0.149,0.1524,14121555.0089,2152124.98335636
2024-12-19,0.1524,0.1563,0.1374,0.142,14570072.7673,2068950.3329565998
2024-12-20,0.1423,0.1497,0.1264,0.1453,13137728.6482,1908911.9725834602
2024-12-21,0.1452,0.1529,0.1304,0.1322,8624110.6544,1140107.42851168
2024-12-22,0.1325,0.1401,0.1284,0.1323,7877752.0617,1042226.5977629101
2024-12-23,0.1324,0.1425,0.1304,0.1404,11806431.7386,1657623.0160994402
2024-12-24,0.1403,0.1449,0.1356,0.1405,7383024.5383,1037314.9476311501
2024-12-25,0.1403,0.1406,0.1322,0.1339,8461902.8101,1133048.78627239
2024-12-26,0.1339,0.1741,0.1296,0.1537,68333168.6814,10502808.02633118
2024-12-27,0.1536,0.2134,0.1473,0.2094,158051612.0783,33096007.56919602
2024-12-28,0.2094,0.2485,0.1854,0.1885,183751831.683,34637220.2722455
2024-12-29,0.1884,0.1886,0.1671,0.1691,76978152.6109,13017005.60650319
2024-12-30,0.169,0.1742,0.1579,0.16,46143557.0178,7382969.122848
2024-12-31,0.16,0.1602,0.1505,0.153,28041819.3082,4290398.3541546
2025-01-01,0.1529,0.1538,0.1477,0.1536,21788693.2982,3346743.29060352
2025-01-02,0.1535,0.1575,0.1501,0.1526,33377413.4706,5093393.295613561
2025-01-03,0.1525,0.1598,0.1476,0.1583,31793525.25,5032915.047075
2025-01-04,0.1584,0.1673,0.1573,0.1608,38304124.2595,6159303.1809276
2025-01-05,0.1609,0.1645,0.1574,0.1637,16444439.6127,2691954.7645989903
2025-01-06,0.164,0.1699,0.1591,0.1668,23771888.5713,3965151.01369284
2025-01-07,0.1668,0.1675,0.1494,0.1496,22880075.4217,3422859.2830863204
2025-01-08,0.1497,0.1517,0.1357,0.1433,18098206.6098,2593473.00718434
2025-01-09,0.1432,0.1467,0.1374,0.1416,18031780.7995,2553300.1612092
2025-01-10,0.1415,0.1444,0.1375,0.1424,8601145.8944,1224803.17536256
2025-01-11,0.1423,0.145,0.139,0.1418,5195530.2783,736726.19346294
2025-01-12,0.1419,0.142,0.1352,0.1378,8868886.9796,1222132.62578888
2025-01-13,0.1378,0.1406,0.1217,0.1288,15501254.9082,1996561.6321761599
2025-01-14,0.1289,0.1349,0.1274,0.1334,7990656.0733,1065953.52017822
2025-01-15,0.1334,0.1378,0.1285,0.1373,7785450.9241,1068942.4118789302
2025-01-16,0.1371,0.1372,0.1302,0.1315,5922688.823,778833.5802245
2025-01-17,0.1315,0.139,0.1311,0.1378,8143318.3724,1122149.27171672
2025-01-18,0.1378,0.1399,0.1229,0.1267,27890846.2019,3533770.2137807305
2025-01-19,0.1267,0.1288,0.1076,0.1093,51614809.8285,5641498.71425505
2025-01-20,0.1093,0.1154,0.0997,0.1019,83497175.536,8508362.1871184
2025-01-21,0.1019,0.1075,0.0956,0.106,34727141.3201,3681076.9799306
2025-01-22,0.106,0.1084,0.1045,0.105,12143198.7273,1275035.8663664998
2025-01-23,0.1052,0.1086,0.1014,0.1046,26913327.6103,2815134.06803738
2025-01-24,0.1046,0.1059,0.0998,0.1011,19506938.7553,1972151.50816083
2025-01-25,0.1011,0.1039,0.0993,0.1016,11308924.4584,1148986.72497344
2025-01-26,0.1015,0.107,0.0996,0.0998,21454976.2891,2141206.63365218
2025-01-27,0.0998,0.0999,0.0897,0.0976,20766266.4116,2026787.6017721603
2025-01-28,0.0977,0.0987,0.0888,0.0897,10323010.1179,925974.0075756301
2025-01-29,0.0895,0.0962,0.0888,0.0928,17127871.3126,1589466.4578092801
2025-01-30,0.0928,0.0991,0.092,0.0972,12346827.7697,1200111.65921484
2025-01-31,0.0972,0.1021,0.0946,0.0956,9369551.6202,895729.1348911201
2025-02-01,0.0951,0.0983,0.0847,0.0852,8383908.6329,714309.0155230799
2025-02-02,0.0852,0.0878,0.0655,0.0701,36115374.2544,2531687.73523344
2025-02-03,0.0702,0.074,0.0507,0.0735,56285763.1827,4137003.59392845
2025-02-04,0.0735,0.0751,0.0647,0.0689,20616456.4949,1420473.85249861
2025-02-05,0.0689,0.0706,0.0658,0.0675,9782097.7634,660291.5990295
2025-02-06,0.0675,0.0686,0.0622,0.0629,37053786.2831,2330683.15720699
2025-02-07,0.0629,0.069,0.0608,0.0636,73066968.5962,4647059.20271832
2025-02-08,0.0636,0.0694,0.0629,0.069,14528956.8592,1002498.0232848001
2025-02-09,0.069,0.0729,0.0664,0.07,21706491.0762,1519454.3753340002
2025-02-10,0.0698,0.0711,0.0664,0.0691,23008151.7872,1589863.28849552
2025-02-11,0.0691,0.0724,0.0641,0.0652,20502794.5012,1336782.20147824
2025-02-12,0.0652,0.073,0.0632,0.0724,19866530.8168,1438336.83113632
2025-02-13,0.0725,0.0745,0.069,0.0694,15057816.9326,1045012.4951224402
2025-02-14,0.0694,0.0764,0.0688,0.074,21631435.8169,1600726.2504506
2025-02-15,0.074,0.0744,0.0697,0.0703,13668987.0261,960929.7879348301
2025-02-16,0.0703,0.0728,0.0692,0.0705,8168854.392,575904.2346359999
2025-02-17,0.0704,0.0733,0.0682,0.0705,13454101.8135,948514.1778517499
2025-02-18,0.0705,0.0707,0.0638,0.0665,61568287.4172,4094291.1132438
2025-02-19,0.0665,0.06896,0.06561,0.06767,102355645.1649,6926406.508308783
2025-02-20,0.0676,0.07084,0.06713,0.07027,32942954.2277,2314901.393580479
2025-02-21,0.07034,0.07463,0.067,0.0678,40670431.7008,2757455.26931424
2025-02-22,0.0678,0.07176,0.06746,0.07173,14563440.8203,1044635.610040119
2025-02-23,0.07174,0.07207,0.06844,0.06928,18892665.7883,1308883.885813424
2025-02-24,0.06931,0.06951,0.05695,0.05865,55797002.6492,3272494.20537558
2025-02-25,0.05864,0.06176,0.0539,0.06046,43954112.5449,2657465.644464654
2025-02-26,0.06051,0.06154,0.05761,0.06085,26526598.1731,1614143.498833135
2025-02-27,0.06086,0.06352,0.05991,0.06177,16337920.9485,1009193.376988845
2025-02-28,0.06175,0.06258,0.05545,0.0613,32961036.6288,2020511.54534544
2025-03-01,0.06131,0.06151,0.05764,0.05928,28632137.7214,1697313.124124592
2025-03-02,0.05929,0.06447,0.05749,0.06373,46875556.3124,2987379.203789252
2025-03-03,0.06383,0.0639,0.05112,0.05211,35955362.6386,1873633.9470974458
2025-03-04,0.05211,0.0527,0.04683,0.05181,43985213.6136,2278873.917320616
2025-03-05,0.05184,0.054,0.05077,0.05337,31426453.711,1677229.83455607
2025-03-06,0.05333,0.05437,0.05133,0.05241,34554204.7593,1810985.871434913
2025-03-07,0.05247,0.05435,0.04983,0.05224,51655151.3299,2698465.105473976
2025-03-08,0.05221,0.05294,0.04941,0.05045,35209284.4436,1776308.40017962
2025-03-09,0.0505,0.05066,0.04413,0.04502,65338350.2636,2941532.5288672717
2025-03-10,0.04505,0.05142,0.04362,0.04419,65197729.2018,2881087.653427542
2025-03-11,0.0443,0.04759,0.04067,0.04622,75228847.7715,3477077.34399873
2025-03-12,0.04629,0.04882,0.04439,0.04774,36760275.8585,1754935.5694847899
2025-03-13,0.04774,0.04936,0.04622,0.04788,30418439.8395,1456434.89951526
2025-03-14,0.04788,0.05144,0.04766,0.0498,26981094.6235,1343658.5122503
2025-03-15,0.04986,0.05102,0.0493,0.05067,19707567.6103,998582.450813901
2025-03-16,0.05067,0.0512,0.04682,0.04727,27916177.7733,1319597.7233438909
2025-03-17,0.04725,0.05082,0.04722,0.04992,34465490.2169,1720517.2716276478
2025-03-18,0.04993,0.0505,0.04812,0.0502,44772097.2879,2247559.28385258
2025-03-19,0.05015,0.05666,0.05012,0.05325,97574148.3823,5195823.401357475
2025-03-20,0.05326,0.05505,0.05124,0.05171,42787423.189,2212537.65310319
2025-03-21,0.05172,0.0522,0.04945,0.05061,30111652.1309,1523950.714344849
2025-03-22,0.05064,0.05386,0.05021,0.05257,21315063.8082,1120532.9043970741
2025-03-23,0.05257,0.05347,0.05119,0.05264,17225794.6714,906765.8315024959
2025-03-24,0.0526,0.05434,0.05088,0.05423,23864617.2817,1294178.195186591
2025-03-25,0.05423,0.05506,0.05282,0.05504,20148908.5673,1108995.927544192
2025-03-26,0.05502,0.05648,0.05341,0.055,23220341.2462,1277118.7685409999
2025-03-27,0.05499,0.0579,0.05388,0.05447,26272365.2537,1431055.735369039
2025-03-28,0.05447,0.05522,0.04857,0.04944,32850963.7589,1624151.648240016
2025-03-29,0.04946,0.04989,0.04664,0.04718,22974450.9931,1083934.597854458
2025-03-30,0.04719,0.04963,0.04655,0.04785,25281830.5066,1209735.58974081
2025-03-31,0.04791,0.04851,0.04607,0.04741,34316778.0549,1626958.447582809
2025-04-01,0.04744,0.04976,0.04716,0.0485,24559040.1675,1191113.44812375
2025-04-02,0.04853,0.04917,0.04403,0.04463,40934478.7046,1826905.784586298
2025-04-03,0.04465,0.04722,0.04318,0.04529,41863565.7182,1896000.8913772777
2025-04-04,0.04531,0.04619,0.04376,0.04547,34897768.8565,1586801.549905055
2025-04-05,0.04545,0.04612,0.04466,0.04508,15399921.2385,694228.44943158
2025-04-06,0.0451,0.04529,0.03838,0.03961,28654110.3157,1134989.309604877
2025-04-07,0.03967,0.0429,0.03637,0.0409,57397517.5156,2347558.46638804
2025-04-08,0.04096,0.04205,0.03937,0.03985,36289687.8129,1446144.059344065
2025-04-09,0.03987,0.04475,0.03801,0.04396,37731411.5667,1658672.8524721318
2025-04-10,0.04397,0.04426,0.04131,0.04284,21825052.0133,934985.2282497721
2025-04-11,0.04282,0.04529,0.04252,0.04458,14484554.2859,645721.4300654221
2025-04-12,0.04458,0.04681,0.04377,0.04619,13452192.0141,621356.7491312791
2025-04-13,0.04624,0.04648,0.04278,0.04357,15678178.196,683098.22399972
2025-04-14,0.04359,0.04725,0.04341,0.04725,21292481.8898,1006069.76929305
2025-04-15,0.04721,0.04729,0.04467,0.04482,18766158.393,841099.2191742599
2025-04-16,0.04481,0.0456,0.04275,0.04367,22133318.5155,966562.0195718851
2025-04-17,0.04366,0.0442,0.04257,0.04318,14530340.8677,627420.118667286
2025-04-18,0.04318,0.05985,0.04253,0.04968,131656557.9767,6540697.800282456
2025-04-19,0.04969,0.0637,0.04875,0.06012,185228530.3548,11135939.244930575
2025-04-20,0.06013,0.06574,0.05619,0.05753,75559683.2757,4346948.578851021
2025-04-21,0.05755,0.06239,0.05433,0.05927,50271890.5321,2979614.951837567
2025-04-22,0.05926,0.06274,0.05671,0.0606,55200608.456,3345156.8724336
2025-04-23,0.06062,0.06068,0.05617,0.05697,38489791.6397,2192763.4297137093
2025-04-24,0.05695,0.05729,0.05466,0.05669,25524537.561,1446986.03433309
2025-04-25,0.05667,0.05762,0.05535,0.05628,19677972.7575,1107476.3067921
2025-04-26,0.05628,0.05858,0.05557,0.05813,15225291.7587,885046.209933231
2025-04-27,0.05813,0.0583,0.05351,0.05406,18539675.3471,1002254.849264226
2025-04-28,0.05405,0.05791,0.05287,0.05735,35577889.7455,2040391.9769044248
2025-04-29,0.0574,0.05827,0.05388,0.05477,27556362.3492,1509261.965865684
2025-04-30,0.05472,0.0587,0.05384,0.05772,25685812.2797,1482585.084784284
2025-05-01,0.05772,0.06265,0.05685,0.06118,56306726.3641,3444845.518955638
2025-05-02,0.06114,0.06114,0.05754,0.05844,17801463.2179,1040317.510454076
2025-05-03,0.05844,0.05844,0.05387,0.05413,15715657.3782,850688.533881966
2025-05-04,0.05415,0.0544,0.05099,0.05193,20217006.2113,1049869.132552809
2025-05-05,0.05198,0.05395,0.05147,0.05229,16339690.3596,854402.408903484
2025-05-06,0.05226,0.05305,0.04852,0.05057,22376238.2699,1131566.369308843
2025-05-07,0.05059,0.05229,0.05007,0.05202,14810899.2872,770462.980920144
2025-05-08,0.05203,0.05809,0.05199,0.0571,31734722.7834,1812052.67093214
2025-05-09,0.05712,0.06289,0.05682,0.06286,33599273.559,2112050.33591874
2025-05-10,0.06287,0.06634,0.06118,0.06634,28936054.0977,1919617.8288414178
2025-05-11,0.06631,0.06674,0.0621,0.06343,24084992.5391,1527711.076755113
2025-05-12,0.0634,0.06697,0.06204,0.06633,39009688.4373,2587512.634046109
2025-05-13,0.06636,0.06869,0.06189,0.06715,23960540.5109,1608950.295306935
2025-05-14,0.06715,0.07113,0.06476,0.06514,29932530.1529,1949805.014159906
2025-05-15,0.06513,0.06569,0.05687,0.05845,28194817.0894,1647987.0588754301
2025-05-16,0.05849,0.06098,0.0577,0.05828,15642947.1298,911670.9587247439
2025-05-17,0.05826,0.05851,0.05516,0.05609,12991874.9624,728714.266641016
2025-05-18,0.05603,0.05991,0.05509,0.05938,14207895.5531,843664.837943078
2025-05-19,0.05942,0.05986,0.05463,0.05729,11398085.5607,652996.321772503
2025-05-20,0.05727,0.05856,0.05564,0.05806,7154279.7706,415377.48348103603
2025-05-21,0.05814,0.0609,0.0571,0.0599,7627324.0881,456876.71287719003
2025-05-22,0.05991,0.06332,0.05989,0.06308,12351257.5966,779117.3291935279
2025-05-23,0.0631,0.06435,0.05753,0.05786,14086501.23,815044.9611678
2025-05-24,0.0577,0.05902,0.05669,0.05701,6717008.8795,382936.67622029496
2025-05-25,0.05696,0.05731,0.05458,0.05721,8254195.4057,472222.519160097
2025-05-26,0.05722,0.05794,0.05585,0.05635,8322871.0567,468993.784045045
2025-05-27,0.05635,0.06046,0.05496,0.05932,13487894.3775,800101.8944733
2025-05-28,0.0593,0.0595,0.05603,0.05822,9047422.7896,526740.954810512
2025-05-29,0.05825,0.05937,0.05592,0.05626,9422548.9239,530112.602458614
2025-05-30,0.05629,0.05651,0.04881,0.04919,25628457.3517,1260663.817130123
2025-05-31,0.04916,0.04993,0.04701,0.04916,16143585.6326,793618.669698616
2025-06-01,0.04917,0.0506,0.04809,0.05033,11512049.5249,579401.452588217
2025-06-02,0.05032,0.0523,0.04896,0.0521,13670251.4483,712220.10045643
2025-06-03,0.05209,0.05374,0.05168,0.05248,13875822.5905,728203.16954944
2025-06-04,0.05241,0.05336,0.05049,0.05101,9855319.8331,502719.864686431
2025-06-05,0.0511,0.05149,0.04624,0.04733,13484790.7398,638235.145714734
2025-06-06,0.04735,0.0506,0.04718,0.04886,7157280.7177,349704.735866822
2025-06-07,0.0489,0.05116,0.04881,0.05047,4917628.9583,248192.733525401
2025-06-08,0.05042,0.05089,0.04912,0.04989,3236733.6628,161480.642437092
2025-06-09,0.04987,0.05402,0.04921,0.05382,6092995.4114,327925.01304154797
2025-06-10,0.05383,0.05545,0.05236,0.05533,9113505.6566,504250.267979678
2025-06-11,0.05534,0.05662,0.05287,0.05364,14199051.9111,761637.144511404
2025-06-12,0.05363,0.05391,0.0494,0.04973,12888816.0676,640960.823041748
2025-06-13,0.04972,0.04975,0.04614,0.04833,19560550.6267,945361.4117884109
2025-06-14,0.04832,0.04855,0.04636,0.04708,9086125.2496,427774.776751168
2025-06-15,0.04706,0.04816,0.04651,0.04778,14588491.384,697038.11832752
2025-06-16,0.04776,0.04936,0.04656,0.0467,10938001.6559,510804.67733052996
2025-06-17,0.04669,0.04774,0.0446,0.04553,10299064.0333,468916.38543614896
2025-06-18,0.04554,0.0465,0.04351,0.04531,24517823.6296,1110902.5886571761
2025-06-19,0.04532,0.04597,0.04386,0.04504,18920979.9071,852200.9350157839
2025-06-20,0.04504,0.04656,0.0426,0.04335,25790243.4828,1118007.05497938
2025-06-21,0.04331,0.04437,0.03964,0.04082,28316477.0565,1155878.59344633
2025-06-22,0.04088,0.04123,0.03755,0.03947,31131277.4364,1228751.520414708
2025-06-23,0.03948,0.0434,0.03915,0.04307,19382766.5958,834815.757281106
2025-06-24,0.04315,0.04441,0.043,0.04386,13689663.6097,600428.6459214421
2025-06-25,0.04388,0.04405,0.04239,0.04299,13763551.7184,591695.088374016
2025-06-26,0.04294,0.04441,0.04098,0.04187,8857936.1712,370881.78748814395
2025-06-27,0.04189,0.04308,0.04145,0.04263,7460328.8347,318033.818223261
2025-06-28,0.0426,0.0436,0.04201,0.04334,7736735.4647,335310.11504009797
2025-06-29,0.04335,0.04557,0.04241,0.04531,7030410.4307,318547.89661501703
2025-06-30,0.0453,0.046,0.04368,0.04438,21819560.5658,968352.0979102041
2025-07-01,0.04439,0.04474,0.04094,0.04124,13939631.6442,574870.4090068081
2025-07-02,0.04127,0.04632,0.04064,0.0448,21003644.8664,940963.2900147199
2025-07-03,0.04479,0.04636,0.04479,0.04579,9452281.7935,432819.983324365
2025-07-04,0.04572,0.04579,0.04234,0.04307,8779885.1733,378149.65441403096
2025-07-05,0.04302,0.0438,0.04245,0.04325,6314555.6765,273104.533008625
2025-07-06,0.04323,0.04405,0.04243,0.04327,11269051.9665,487611.878590455
