datetime,open,high,low,close,volume
2025-03-30,0.05852,0.08545,0.05567,0.06997,1751054530.0
2025-03-31,0.06996,0.07813,0.06137,0.06335,1000314780.0
2025-04-01,0.06336,0.07999,0.06165,0.07878,1022341390.0
2025-04-02,0.0788,0.0988,0.07359,0.0924,1325836530.0
2025-04-03,0.09237,0.09469,0.08437,0.08846,847853970.0
2025-04-04,0.08846,0.08994,0.07229,0.0725,583687140.0
2025-04-05,0.07251,0.07517,0.06336,0.06912,752302900.0
2025-04-06,0.06911,0.07158,0.05647,0.05852,641050750.0
2025-04-07,0.0585,0.06643,0.05227,0.05723,725729020.0
2025-04-08,0.05723,0.06988,0.05638,0.06701,816513780.0
2025-04-09,0.06702,0.08969,0.06556,0.08729,1338888570.0
2025-04-10,0.08727,0.08739,0.0812,0.08428,440678210.0
2025-04-11,0.08427,0.11175,0.07661,0.10718,995681420.0
2025-04-12,0.10715,0.11478,0.1034,0.10909,448643280.0
2025-04-13,0.10908,0.15184,0.10237,0.13535,1005877970.0
2025-04-14,0.13536,0.15907,0.13202,0.15166,673385670.0
2025-04-15,0.15167,0.16907,0.13974,0.15557,700424380.0
2025-04-16,0.15557,0.1651,0.14195,0.14369,453124610.0
2025-04-17,0.14369,0.17544,0.13671,0.15518,367447010.0
2025-04-18,0.15512,0.16246,0.13234,0.14038,423268580.0
2025-04-19,0.14037,0.1566,0.13755,0.14932,270300030.0
2025-04-20,0.1493,0.164,0.14265,0.14944,210463190.0
2025-04-21,0.14943,0.15821,0.14185,0.14517,163310390.0
2025-04-22,0.14519,0.21989,0.14317,0.19625,461967580.0
2025-04-23,0.19626,0.21953,0.1893,0.20066,389542400.0
2025-04-24,0.20065,0.24,0.1963,0.22737,269401620.0
2025-04-25,0.22736,0.23616,0.157,0.15987,418692620.0
2025-04-26,0.15992,0.16909,0.15339,0.15786,156971010.0
2025-04-27,0.15792,0.18473,0.14746,0.17092,231257500.0
2025-04-28,0.17089,0.17996,0.16341,0.1726,125246610.0
2025-04-29,0.17253,0.18459,0.1693,0.1729,91328110.0
2025-04-30,0.17289,0.178,0.15427,0.15869,82897010.0
2025-05-01,0.15861,0.18359,0.15748,0.17695,67449170.0
2025-05-02,0.17697,0.195,0.17415,0.17554,89640080.0
2025-05-03,0.17558,0.17633,0.16252,0.17048,47484360.0
2025-05-04,0.17047,0.17246,0.16111,0.16579,44722370.0
2025-05-05,0.16577,0.1896,0.16421,0.17954,133972790.0
2025-05-06,0.17965,0.18788,0.16143,0.17845,114793280.0
2025-05-07,0.17847,0.18197,0.16339,0.17292,64786820.0
2025-05-08,0.17293,0.191,0.16935,0.18036,112628740.0
2025-05-09,0.18032,0.18873,0.1679,0.17885,112174660.0
2025-05-10,0.1788,0.18504,0.12177,0.14667,374960860.0
2025-05-11,0.1465,0.1699,0.14078,0.14602,133086550.0
2025-05-12,0.14602,0.15798,0.13539,0.14858,124811380.0
2025-05-13,0.1486,0.18021,0.13754,0.16573,238946760.0
2025-05-14,0.16576,0.17089,0.1462,0.15348,94116160.0
2025-05-15,0.15351,0.16264,0.15016,0.15617,109468340.0
2025-05-16,0.15618,0.16565,0.1532,0.16169,71829510.0
2025-05-17,0.16152,0.1647,0.14235,0.14903,133634740.0
2025-05-18,0.149,0.16571,0.14518,0.16063,90666020.0
2025-05-19,0.16063,0.16365,0.15249,0.1609,65426300.0
2025-05-20,0.16097,0.18421,0.10012,0.15237,827476340.0
2025-05-21,0.15237,0.16648,0.14537,0.15552,241249550.0
2025-05-22,0.15552,0.15609,0.13616,0.13871,152194340.0
2025-05-23,0.1387,0.14269,0.12648,0.12755,101709120.0
2025-05-24,0.12756,0.14615,0.12756,0.14296,61835530.0
2025-05-25,0.14292,0.14477,0.13207,0.1328,56863070.0
2025-05-26,0.13284,0.14083,0.13034,0.13579,41871380.0
2025-05-27,0.13578,0.14302,0.12889,0.13542,52989070.0
2025-05-28,0.13541,0.138,0.13042,0.13249,23694210.0
